,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0,1,1,369,0,0,369,368,369.0,0.0,log
1,1,1,0,0,0,0,369,368,369.0,0.0,log
2,2,2,1,291,0,0,291,290,291.0,0.0,log
3,3,2,0,0,0,0,291,290,291.0,0.0,log
4,4,2,0,0,0,0,291,290,291.0,0.0,log
5,5,2,0,0,0,0,291,368,369.0,1.0,log
6,6,3,1,159,0,0,159,368,369.0,2.0,log
7,7,4,1,334,0,0,334,158,159.0,2.0,log
8,8,4,0,0,0,0,291,158,159.0,2.0,log
9,9,4,0,0,0,0,291,290,291.0,0.0,log
10,10,5,1,370,0,0,369,290,291.0,2.0,log
11,11,5,0,0,0,0,159,333,334.0,2.0,log
12,12,5,0,0,0,0,291,368,369.0,2.0,log
13,13,6,1,476,0,0,370,290,291.0,2.0,log
14,14,6,0,0,0,0,476,333,334.0,3.0,log
15,15,7,1,35,0,0,35,369,370.0,4.0,log
16,16,8,1,408,0,0,408,34,35.0,2.0,log
17,17,8,0,0,0,0,291,368,369.0,2.0,log
18,18,9,1,140,0,0,334,139,140.0,3.0,log
19,19,10,1,432,0,0,432,290,291.0,4.0,log
20,20,10,0,0,0,0,35,158,159.0,2.0,log
21,21,10,0,0,0,0,408,34,35.0,2.0,log
22,22,11,1,372,0,0,372,34,35.0,3.0,log
23,23,11,0,0,0,0,159,290,291.0,1.0,log
24,24,12,1,232,0,0,140,290,291.0,3.0,log
25,25,12,0,0,0,0,232,34,35.0,4.0,log
26,26,12,0,0,0,0,476,431,432.0,4.0,log
27,27,13,1,268,0,0,232,34,35.0,4.0,log
28,28,13,0,0,0,0,140,139,140.0,0.0,log
29,29,13,0,0,0,0,291,290,291.0,0.0,log
30,30,14,1,237,0,0,408,139,,,not_found
31,31,15,1,139,0,0,476,231,232.0,3.0,log
32,32,15,0,0,0,0,432,158,159.0,2.0,log
33,33,15,0,0,0,0,237,34,35.0,4.0,log
34,34,15,0,0,0,0,372,34,35.0,2.0,log
35,35,16,1,90,0,0,476,34,35.0,1.0,log
36,36,16,0,0,0,0,237,158,159.0,4.0,log
37,37,16,0,0,0,0,139,236,237.0,3.0,log
38,38,17,1,378,0,0,139,231,232.0,3.0,log
39,39,18,1,13,0,0,476,290,291.0,3.0,log
40,40,18,0,0,0,0,139,158,159.0,2.0,log
41,41,18,0,0,0,0,140,267,268.0,3.0,log
42,42,18,0,0,0,0,268,369,370.0,3.0,log
43,43,18,0,0,0,0,232,368,369.0,2.0,log
44,44,18,0,0,0,0,369,368,369.0,0.0,log
45,45,19,1,438,0,0,237,34,35.0,2.0,log
46,46,19,0,0,0,0,432,377,378.0,4.0,log
47,47,20,1,361,0,0,13,267,268.0,4.0,log
48,48,20,0,0,0,0,372,138,139.0,3.0,log
49,49,20,0,0,0,0,370,290,291.0,3.0,log
50,50,20,0,0,0,0,408,34,35.0,3.0,log
51,51,21,1,327,0,0,139,369,370.0,4.0,log
52,52,21,0,0,0,0,369,139,140.0,2.0,log
53,53,22,1,36,0,0,432,139,140.0,3.0,log
54,54,23,1,158,0,0,361,368,369.0,1.0,log
55,55,23,0,0,0,0,232,407,408.0,3.0,log
56,56,24,1,190,0,0,432,437,438.0,1.0,log
57,57,24,0,0,0,0,158,157,158.0,0.0,log
58,58,25,1,347,0,0,268,138,139.0,3.0,log
59,59,25,0,0,0,0,268,407,408.0,4.0,log
60,60,26,1,20,0,0,158,189,190.0,2.0,log
61,61,26,0,0,0,0,13,333,334.0,3.0,log
62,62,27,1,441,0,0,372,326,327.0,4.0,log
63,63,27,0,0,0,0,378,368,369.0,5.0,log
64,64,28,1,439,0,0,139,326,327.0,3.0,log
65,65,28,0,0,0,0,372,326,327.0,4.0,log
66,66,28,0,0,0,0,438,189,190.0,4.0,log
67,67,29,1,257,0,0,159,290,291.0,3.0,log
68,68,29,0,0,0,0,372,368,369.0,5.0,log
69,69,30,1,321,0,0,432,377,378.0,6.0,log
70,70,31,1,134,0,0,20,326,327.0,3.0,log
71,71,31,0,0,0,0,432,35,36.0,3.0,log
72,72,31,0,0,0,0,140,139,140.0,0.0,log
73,73,32,1,322,0,0,322,35,36.0,4.0,log
74,74,32,0,0,0,0,257,157,158.0,5.0,log
75,75,32,0,0,0,0,438,290,291.0,3.0,log
76,76,33,1,177,0,0,177,321,322.0,4.0,log
77,77,33,0,0,0,0,438,475,476.0,2.0,log
78,78,34,1,290,0,0,290,158,159.0,5.0,log
79,79,35,1,279,0,0,134,438,439.0,4.0,log
80,80,35,0,0,0,0,378,333,334.0,5.0,log
81,81,35,0,0,0,0,327,407,408.0,3.0,log
82,82,36,1,128,0,0,291,231,232.0,3.0,log
83,83,37,1,201,0,0,140,176,177.0,3.0,log
84,84,38,1,153,0,0,257,133,134.0,4.0,log
85,85,39,1,53,0,0,177,127,128.0,5.0,log
86,86,39,0,0,0,0,439,326,327.0,4.0,log
87,87,39,0,0,0,0,279,256,257.0,6.0,log
88,88,39,0,0,0,0,321,19,20.0,3.0,log
89,89,39,0,0,0,0,291,360,361.0,3.0,log
90,90,39,0,0,0,0,347,289,290.0,4.0,log
91,91,39,0,0,0,0,441,321,322.0,3.0,log
92,92,39,0,0,0,0,237,189,190.0,4.0,log
93,93,40,1,410,0,0,372,368,369.0,5.0,log
94,94,41,1,186,0,0,441,34,35.0,3.0,log
95,95,41,0,0,0,0,290,35,36.0,2.0,log
96,96,42,1,412,0,0,441,377,378.0,7.0,log
97,97,43,1,489,0,0,90,12,13.0,4.0,log
98,98,43,0,0,0,0,410,19,20.0,3.0,log
99,99,43,0,0,0,0,140,19,20.0,4.0,log
100,100,43,0,0,0,0,439,440,441.0,1.0,log
101,101,44,1,91,0,0,408,326,327.0,4.0,log
102,102,45,1,147,0,0,13,289,290.0,2.0,log
103,103,46,1,18,0,0,438,438,,,not_found
104,104,47,1,409,0,0,18,17,18.0,0.0,log
