,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,0.0,1.0,870.0,0.0,0.0,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
2,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
3,3.0,0.0,1.0,709.0,0.0,0.0,,,,,
4,4.0,1.0,1.0,458.0,0.0,0.0,458.0,457.0,458.0,0.0,log
5,5.0,1.0,1.0,939.0,1.0,939.0,458.0,457.0,458.0,0.0,log
6,6.0,1.0,0.0,0.0,0.0,0.0,458.0,457.0,458.0,0.0,log
7,7.0,2.0,1.0,566.0,0.0,0.0,458.0,565.0,566.0,1.0,log
8,8.0,3.0,1.0,952.0,0.0,0.0,566.0,951.0,952.0,1.0,log
9,9.0,3.0,1.0,670.0,1.0,566.0,458.0,951.0,952.0,0.0,log
10,10.0,4.0,1.0,933.0,0.0,0.0,458.0,932.0,933.0,2.0,log
11,11.0,4.0,0.0,0.0,0.0,0.0,670.0,457.0,458.0,2.0,log
12,12.0,4.0,1.0,990.0,1.0,670.0,990.0,457.0,458.0,1.0,log
13,13.0,4.0,1.0,339.0,1.0,933.0,952.0,457.0,458.0,3.0,log
14,14.0,4.0,1.0,235.0,1.0,458.0,235.0,338.0,339.0,1.0,log
15,15.0,5.0,1.0,510.0,0.0,0.0,235.0,509.0,510.0,2.0,lin
16,16.0,4.0,0.0,0.0,1.0,235.0,952.0,989.0,990.0,1.0,log
17,17.0,3.0,0.0,0.0,1.0,952.0,339.0,338.0,339.0,0.0,log
18,18.0,3.0,0.0,0.0,0.0,0.0,510.0,989.0,990.0,0.0,log
19,19.0,3.0,0.0,0.0,0.0,0.0,510.0,338.0,339.0,0.0,log
20,20.0,4.0,1.0,660.0,0.0,0.0,510.0,509.0,510.0,0.0,log
21,21.0,4.0,0.0,0.0,0.0,0.0,660.0,338.0,339.0,1.0,log
22,22.0,5.0,1.0,470.0,0.0,0.0,470.0,338.0,339.0,1.0,log
23,23.0,5.0,0.0,0.0,0.0,0.0,339.0,469.0,,,not_found
24,24.0,6.0,1.0,744.0,0.0,0.0,990.0,338.0,339.0,1.0,log
25,25.0,5.0,0.0,0.0,1.0,339.0,744.0,469.0,,,not_found
26,26.0,6.0,1.0,713.0,0.0,0.0,990.0,509.0,510.0,1.0,lin
27,27.0,7.0,1.0,720.0,0.0,0.0,660.0,989.0,,,not_found
28,28.0,8.0,1.0,883.0,0.0,0.0,713.0,743.0,744.0,2.0,log
29,29.0,8.0,0.0,0.0,0.0,0.0,510.0,743.0,744.0,2.0,log
30,30.0,8.0,1.0,701.0,1.0,713.0,510.0,509.0,510.0,0.0,log
31,31.0,9.0,1.0,493.0,0.0,0.0,744.0,469.0,,,not_found
32,32.0,9.0,0.0,0.0,0.0,0.0,720.0,469.0,470.0,0.0,log
33,33.0,8.0,0.0,0.0,1.0,990.0,470.0,882.0,883.0,2.0,log
34,34.0,8.0,1.0,754.0,1.0,720.0,660.0,700.0,,,not_found
35,35.0,7.0,0.0,0.0,1.0,754.0,510.0,659.0,660.0,1.0,log
36,36.0,8.0,1.0,938.0,0.0,0.0,493.0,743.0,,,not_found
37,37.0,7.0,0.0,0.0,1.0,744.0,883.0,659.0,660.0,1.0,log
38,38.0,8.0,1.0,265.0,0.0,0.0,493.0,509.0,510.0,0.0,log
39,39.0,8.0,0.0,0.0,0.0,0.0,493.0,700.0,,,not_found
40,40.0,9.0,1.0,348.0,0.0,0.0,493.0,469.0,470.0,5.0,lin
41,41.0,8.0,0.0,0.0,1.0,470.0,510.0,509.0,510.0,0.0,log
42,42.0,8.0,1.0,975.0,1.0,701.0,938.0,937.0,938.0,0.0,log
43,43.0,8.0,0.0,0.0,0.0,0.0,660.0,347.0,,,not_found
44,44.0,9.0,1.0,341.0,0.0,0.0,510.0,882.0,,,not_found
45,45.0,10.0,1.0,59.0,0.0,0.0,510.0,58.0,,,not_found
46,46.0,10.0,0.0,0.0,0.0,0.0,938.0,509.0,,,not_found
47,47.0,10.0,1.0,659.0,1.0,59.0,883.0,264.0,265.0,2.0,lin
48,48.0,11.0,1.0,703.0,0.0,0.0,660.0,882.0,,,not_found
