,k,network_n,search_n,jumps
2627,5,6,27,3
2628,5,6,28,3
2629,5,6,29,3
2630,5,6,30,3
2631,5,6,31,3
2632,5,6,32,4
2633,5,6,33,4
2634,5,6,34,2
2635,5,6,35,4
2636,5,6,36,4
2637,5,6,37,4
2638,5,6,38,3
2639,5,6,39,4
2640,5,6,40,4
2641,5,6,41,4
2642,5,6,42,5
2643,5,6,43,5
2644,5,6,44,1
2645,5,6,45,2
2646,5,6,46,4
2647,5,6,47,4
2648,5,6,48,3
2649,5,6,49,3
2650,5,6,50,4
2651,5,6,51,3
2652,5,6,52,4
2653,5,6,53,3
2654,5,6,54,1
2655,5,6,55,3
2656,5,6,56,0
2657,5,6,57,4
2658,5,6,58,4
2659,5,6,59,4
2660,5,6,60,4
2661,5,6,61,2
2662,5,6,62,2
2663,5,6,63,5
2664,5,6,64,3
2665,5,6,65,3
2666,5,6,66,3
2667,5,6,67,2
2668,5,6,68,3
2669,5,6,69,1
2670,5,6,70,2
2671,5,6,71,2
2672,5,6,72,5
2673,5,6,73,4
2674,5,6,74,4
2675,5,6,75,4
2676,5,6,76,4
2677,5,6,77,3
2678,5,6,78,3
2679,5,6,79,3
2680,5,6,80,4
2681,5,6,81,2
2682,5,6,82,4
2683,5,6,83,5
2684,5,6,84,5
2685,5,6,85,3
2686,5,6,86,2
2687,5,6,87,2
2688,5,6,88,3
2689,5,6,89,3
2690,5,6,90,2
2691,5,6,91,4
2692,5,6,92,4
2693,5,6,93,4
2694,5,6,94,4
2695,5,6,95,4
2696,5,6,96,3
2697,5,6,97,2
2698,5,6,98,4
2699,5,6,99,4
2700,5,7,0,3
2701,5,7,1,5
2702,5,7,2,1
2703,5,7,3,3
2704,5,7,4,2
2705,5,7,5,4
2706,5,7,6,1
2707,5,7,7,4
2708,5,7,8,3
2709,5,7,9,4
2710,5,7,10,4
2711,5,7,11,3
2712,5,7,12,5
2713,5,7,13,3
2714,5,7,14,3
2715,5,7,15,3
2716,5,7,16,3
2717,5,7,17,0
2718,5,7,18,4
2719,5,7,19,5
2720,5,7,20,5
2721,5,7,21,3
2722,5,7,22,3
2723,5,7,23,4
2724,5,7,24,4
2725,5,7,25,3
2726,5,7,26,2
2727,5,7,27,3
2728,5,7,28,4
2729,5,7,29,5
2730,5,7,30,4
2731,5,7,31,4
2732,5,7,32,3
2733,5,7,33,5
2734,5,7,34,3
2735,5,7,35,3
2736,5,7,36,3
2737,5,7,37,4
2738,5,7,38,2
2739,5,7,39,3
2740,5,7,40,3
2741,5,7,41,0
2742,5,7,42,1
2743,5,7,43,3
2744,5,7,44,4
2745,5,7,45,4
2746,5,7,46,1
2747,5,7,47,2
2748,5,7,48,5
2749,5,7,49,2
2750,5,7,50,4
2751,5,7,51,3
2752,5,7,52,4
2753,5,7,53,4
2754,5,7,54,3
2755,5,7,55,3
2756,5,7,56,5
2757,5,7,57,4
2758,5,7,58,5
2759,5,7,59,2
2760,5,7,60,3
2761,5,7,61,4
2762,5,7,62,4
2763,5,7,63,5
2764,5,7,64,1
2765,5,7,65,0
2766,5,7,66,5
2767,5,7,67,5
2768,5,7,68,3
2769,5,7,69,3
2770,5,7,70,4
2771,5,7,71,2
2772,5,7,72,2
2773,5,7,73,3
2774,5,7,74,4
2775,5,7,75,4
2776,5,7,76,4
2777,5,7,77,5
2778,5,7,78,4
2779,5,7,79,3
2780,5,7,80,2
2781,5,7,81,5
2782,5,7,82,2
2783,5,7,83,5
2784,5,7,84,2
2785,5,7,85,5
2786,5,7,86,4
2787,5,7,87,5
2788,5,7,88,3
2789,5,7,89,3
2790,5,7,90,3
2791,5,7,91,4
2792,5,7,92,3
2793,5,7,93,5
2794,5,7,94,2
2795,5,7,95,3
2796,5,7,96,4
2797,5,7,97,5
2798,5,7,98,1
2799,5,7,99,5
2800,5,8,0,2
2801,5,8,1,3
2802,5,8,2,5
2803,5,8,3,4
2804,5,8,4,5
2805,5,8,5,4
2806,5,8,6,5
2807,5,8,7,3
2808,5,8,8,3
2809,5,8,9,5
2810,5,8,10,3
2811,5,8,11,4
2812,5,8,12,5
2813,5,8,13,3
2814,5,8,14,3
2815,5,8,15,5
2816,5,8,16,1
2817,5,8,17,4
2818,5,8,18,4
2819,5,8,19,5
2820,5,8,20,5
2821,5,8,21,5
2822,5,8,22,5
2823,5,8,23,3
2824,5,8,24,4
2825,5,8,25,0
2826,5,8,26,4
2827,5,8,27,5
2828,5,8,28,4
2829,5,8,29,4
2830,5,8,30,3
2831,5,8,31,4
2832,5,8,32,5
2833,5,8,33,4
2834,5,8,34,4
2835,5,8,35,5
2836,5,8,36,0
2837,5,8,37,4
2838,5,8,38,5
2839,5,8,39,2
2840,5,8,40,0
2841,5,8,41,5
2842,5,8,42,3
2843,5,8,43,4
2844,5,8,44,3
2845,5,8,45,3
2846,5,8,46,3
2847,5,8,47,1
2848,5,8,48,5
2849,5,8,49,3
2850,5,8,50,2
2851,5,8,51,3
2852,5,8,52,3
2853,5,8,53,3
2854,5,8,54,5
2855,5,8,55,3
2856,5,8,56,4
2857,5,8,57,3
2858,5,8,58,4
2859,5,8,59,3
2860,5,8,60,3
2861,5,8,61,4
2862,5,8,62,3
2863,5,8,63,3
2864,5,8,64,0
2865,5,8,65,5
2866,5,8,66,3
2867,5,8,67,3
2868,5,8,68,5
2869,5,8,69,3
2870,5,8,70,5
2871,5,8,71,5
2872,5,8,72,3
2873,5,8,73,5
2874,5,8,74,2
2875,5,8,75,4
2876,5,8,76,3
2877,5,8,77,5
2878,5,8,78,4
2879,5,8,79,3
2880,5,8,80,5
2881,5,8,81,4
2882,5,8,82,4
2883,5,8,83,4
2884,5,8,84,5
2885,5,8,85,3
2886,5,8,86,3
2887,5,8,87,4
2888,5,8,88,1
2889,5,8,89,4
2890,5,8,90,4
2891,5,8,91,0
2892,5,8,92,3
2893,5,8,93,3
2894,5,8,94,5
2895,5,8,95,3
2896,5,8,96,0
2897,5,8,97,3
2898,5,8,98,4
2899,5,8,99,4
2900,5,9,0,4
2901,5,9,1,2
2902,5,9,2,4
2903,5,9,3,4
2904,5,9,4,4
2905,5,9,5,3
2906,5,9,6,3
2907,5,9,7,3
2908,5,9,8,0
2909,5,9,9,2
2910,5,9,10,3
2911,5,9,11,5
2912,5,9,12,2
2913,5,9,13,5
2914,5,9,14,5
2915,5,9,15,3
2916,5,9,16,3
2917,5,9,17,3
2918,5,9,18,4
2919,5,9,19,3
2920,5,9,20,3
2921,5,9,21,2
2922,5,9,22,4
2923,5,9,23,3
2924,5,9,24,3
2925,5,9,25,3
2926,5,9,26,3
2927,5,9,27,2
2928,5,9,28,2
2929,5,9,29,3
2930,5,9,30,2
2931,5,9,31,4
2932,5,9,32,4
2933,5,9,33,3
2934,5,9,34,5
2935,5,9,35,3
2936,5,9,36,2
2937,5,9,37,3
2938,5,9,38,3
2939,5,9,39,4
2940,5,9,40,4
2941,5,9,41,2
2942,5,9,42,4
2943,5,9,43,3
2944,5,9,44,4
2945,5,9,45,3
2946,5,9,46,3
2947,5,9,47,3
2948,5,9,48,5
2949,5,9,49,3
2950,5,9,50,3
2951,5,9,51,4
2952,5,9,52,3
2953,5,9,53,2
2954,5,9,54,2
2955,5,9,55,3
2956,5,9,56,4
2957,5,9,57,2
2958,5,9,58,5
2959,5,9,59,4
2960,5,9,60,2
2961,5,9,61,3
2962,5,9,62,3
2963,5,9,63,5
2964,5,9,64,4
2965,5,9,65,0
2966,5,9,66,5
2967,5,9,67,2
2968,5,9,68,2
2969,5,9,69,2
2970,5,9,70,4
2971,5,9,71,4
2972,5,9,72,4
2973,5,9,73,3
2974,5,9,74,3
2975,5,9,75,2
2976,5,9,76,2
2977,5,9,77,3
2978,5,9,78,5
2979,5,9,79,4
2980,5,9,80,4
2981,5,9,81,4
2982,5,9,82,3
2983,5,9,83,4
2984,5,9,84,4
2985,5,9,85,5
2986,5,9,86,2
2987,5,9,87,3
2988,5,9,88,5
2989,5,9,89,3
2990,5,9,90,2
2991,5,9,91,3
2992,5,9,92,3
2993,5,9,93,4
2994,5,9,94,3
2995,5,9,95,3
2996,5,9,96,4
2997,5,9,97,4
2998,5,9,98,3
2999,5,9,99,3
3000,6,0,0,5
3001,6,0,1,5
3002,6,0,2,2
3003,6,0,3,5
3004,6,0,4,3
3005,6,0,5,4
3006,6,0,6,4
3007,6,0,7,3
3008,6,0,8,2
3009,6,0,9,3
3010,6,0,10,4
3011,6,0,11,1
3012,6,0,12,4
3013,6,0,13,6
3014,6,0,14,3
3015,6,0,15,3
3016,6,0,16,6
3017,6,0,17,3
3018,6,0,18,4
3019,6,0,19,6
3020,6,0,20,2
3021,6,0,21,2
3022,6,0,22,6
3023,6,0,23,2
3024,6,0,24,5
3025,6,0,25,6
3026,6,0,26,0
3027,6,0,27,0
3028,6,0,28,4
3029,6,0,29,2
3030,6,0,30,5
3031,6,0,31,4
3032,6,0,32,5
3033,6,0,33,4
3034,6,0,34,2
3035,6,0,35,6
3036,6,0,36,4
3037,6,0,37,3
3038,6,0,38,3
3039,6,0,39,5
3040,6,0,40,4
3041,6,0,41,2
3042,6,0,42,6
3043,6,0,43,3
3044,6,0,44,5
3045,6,0,45,3
3046,6,0,46,3
3047,6,0,47,5
3048,6,0,48,3
3049,6,0,49,5
3050,6,0,50,3
3051,6,0,51,5
3052,6,0,52,5
3053,6,0,53,4
3054,6,0,54,1
3055,6,0,55,2
3056,6,0,56,4
3057,6,0,57,6
3058,6,0,58,2
3059,6,0,59,4
3060,6,0,60,3
3061,6,0,61,4
3062,6,0,62,3
3063,6,0,63,3
3064,6,0,64,2
3065,6,0,65,5
3066,6,0,66,4
3067,6,0,67,4
3068,6,0,68,3
3069,6,0,69,5
3070,6,0,70,4
3071,6,0,71,5
3072,6,0,72,5
3073,6,0,73,6
3074,6,0,74,5
3075,6,0,75,2
3076,6,0,76,4
3077,6,0,77,5
3078,6,0,78,5
3079,6,0,79,4
3080,6,0,80,5
3081,6,0,81,4
3082,6,0,82,6
3083,6,0,83,4
3084,6,0,84,3
3085,6,0,85,4
3086,6,0,86,4
3087,6,0,87,2
3088,6,0,88,5
3089,6,0,89,2
3090,6,0,90,2
3091,6,0,91,4
3092,6,0,92,5
3093,6,0,93,3
3094,6,0,94,5
3095,6,0,95,3
3096,6,0,96,5
3097,6,0,97,4
3098,6,0,98,5
3099,6,0,99,4
3100,6,1,0,4
3101,6,1,1,1
3102,6,1,2,5
3103,6,1,3,1
3104,6,1,4,3
3105,6,1,5,5
3106,6,1,6,2
3107,6,1,7,5
3108,6,1,8,4
3109,6,1,9,5
3110,6,1,10,3
3111,6,1,11,3
3112,6,1,12,4
3113,6,1,13,4
3114,6,1,14,3
3115,6,1,15,4
3116,6,1,16,3
3117,6,1,17,4
3118,6,1,18,3
3119,6,1,19,2
3120,6,1,20,2
3121,6,1,21,3
3122,6,1,22,6
3123,6,1,23,5
3124,6,1,24,4
3125,6,1,25,2
3126,6,1,26,6
3127,6,1,27,3
3128,6,1,28,3
3129,6,1,29,6
3130,6,1,30,5
3131,6,1,31,3
3132,6,1,32,0
3133,6,1,33,6
3134,6,1,34,2
3135,6,1,35,4
3136,6,1,36,2
3137,6,1,37,5
3138,6,1,38,4
3139,6,1,39,4
3140,6,1,40,4
3141,6,1,41,4
3142,6,1,42,2
3143,6,1,43,4
3144,6,1,44,4
3145,6,1,45,4
3146,6,1,46,4
3147,6,1,47,5
3148,6,1,48,4
3149,6,1,49,4
3150,6,1,50,3
3151,6,1,51,5
3152,6,1,52,4
3153,6,1,53,1
3154,6,1,54,4
3155,6,1,55,2
3156,6,1,56,2
3157,6,1,57,6
3158,6,1,58,3
3159,6,1,59,3
3160,6,1,60,3
3161,6,1,61,3
3162,6,1,62,5
3163,6,1,63,5
3164,6,1,64,5
3165,6,1,65,5
3166,6,1,66,3
3167,6,1,67,4
3168,6,1,68,2
3169,6,1,69,5
3170,6,1,70,2
3171,6,1,71,3
3172,6,1,72,3
3173,6,1,73,4
3174,6,1,74,4
3175,6,1,75,5
3176,6,1,76,3
3177,6,1,77,5
3178,6,1,78,4
3179,6,1,79,4
3180,6,1,80,4
3181,6,1,81,1
3182,6,1,82,3
3183,6,1,83,4
3184,6,1,84,4
3185,6,1,85,3
3186,6,1,86,4
3187,6,1,87,3
3188,6,1,88,4
3189,6,1,89,1
3190,6,1,90,5
3191,6,1,91,5
3192,6,1,92,3
3193,6,1,93,4
3194,6,1,94,3
3195,6,1,95,6
3196,6,1,96,5
3197,6,1,97,5
3198,6,1,98,3
3199,6,1,99,3
3200,6,2,0,4
3201,6,2,1,4
3202,6,2,2,5
3203,6,2,3,5
3204,6,2,4,4
3205,6,2,5,5
3206,6,2,6,1
3207,6,2,7,4
3208,6,2,8,5
3209,6,2,9,4
3210,6,2,10,5
3211,6,2,11,4
3212,6,2,12,3
3213,6,2,13,4
3214,6,2,14,2
3215,6,2,15,3
3216,6,2,16,3
3217,6,2,17,3
3218,6,2,18,5
3219,6,2,19,4
3220,6,2,20,5
3221,6,2,21,2
3222,6,2,22,3
3223,6,2,23,0
3224,6,2,24,3
3225,6,2,25,4
3226,6,2,26,3
3227,6,2,27,4
3228,6,2,28,5
3229,6,2,29,4
3230,6,2,30,4
3231,6,2,31,3
3232,6,2,32,2
3233,6,2,33,6
3234,6,2,34,2
3235,6,2,35,1
3236,6,2,36,4
3237,6,2,37,3
3238,6,2,38,4
3239,6,2,39,6
3240,6,2,40,5
3241,6,2,41,5
3242,6,2,42,5
3243,6,2,43,3
3244,6,2,44,6
3245,6,2,45,4
3246,6,2,46,6
3247,6,2,47,5
3248,6,2,48,3
3249,6,2,49,4
3250,6,2,50,4
3251,6,2,51,4
3252,6,2,52,6
3253,6,2,53,5
3254,6,2,54,4
3255,6,2,55,3
3256,6,2,56,3
3257,6,2,57,4
3258,6,2,58,0
3259,6,2,59,6
3260,6,2,60,5
3261,6,2,61,5
3262,6,2,62,4
3263,6,2,63,4
3264,6,2,64,5
3265,6,2,65,4
3266,6,2,66,3
3267,6,2,67,3
3268,6,2,68,6
3269,6,2,69,4
3270,6,2,70,2
3271,6,2,71,4
3272,6,2,72,5
3273,6,2,73,3
3274,6,2,74,4
3275,6,2,75,5
3276,6,2,76,4
3277,6,2,77,4
3278,6,2,78,2
3279,6,2,79,2
3280,6,2,80,4
3281,6,2,81,4
3282,6,2,82,2
3283,6,2,83,4
3284,6,2,84,3
3285,6,2,85,6
3286,6,2,86,3
3287,6,2,87,3
3288,6,2,88,5
3289,6,2,89,3
3290,6,2,90,4
3291,6,2,91,4
3292,6,2,92,5
3293,6,2,93,3
3294,6,2,94,4
3295,6,2,95,3
3296,6,2,96,3
3297,6,2,97,5
3298,6,2,98,5
3299,6,2,99,5
3300,6,3,0,1
3301,6,3,1,6
3302,6,3,2,3
3303,6,3,3,5
3304,6,3,4,3
3305,6,3,5,4
3306,6,3,6,5
3307,6,3,7,5
3308,6,3,8,2
3309,6,3,9,4
3310,6,3,10,4
3311,6,3,11,5
3312,6,3,12,4
3313,6,3,13,5
3314,6,3,14,0
3315,6,3,15,4
3316,6,3,16,5
3317,6,3,17,5
3318,6,3,18,3
3319,6,3,19,4
3320,6,3,20,3
3321,6,3,21,4
3322,6,3,22,4
3323,6,3,23,4
3324,6,3,24,4
3325,6,3,25,5
3326,6,3,26,5
3327,6,3,27,4
3328,6,3,28,4
3329,6,3,29,4
3330,6,3,30,6
3331,6,3,31,5
3332,6,3,32,3
3333,6,3,33,3
3334,6,3,34,5
3335,6,3,35,0
3336,6,3,36,4
3337,6,3,37,4
3338,6,3,38,5
3339,6,3,39,3
3340,6,3,40,5
3341,6,3,41,3
3342,6,3,42,4
3343,6,3,43,5
3344,6,3,44,3
3345,6,3,45,4
3346,6,3,46,4
3347,6,3,47,4
3348,6,3,48,3
3349,6,3,49,3
3350,6,3,50,5
3351,6,3,51,3
3352,6,3,52,4
3353,6,3,53,5
3354,6,3,54,2
3355,6,3,55,5
3356,6,3,56,5
3357,6,3,57,3
3358,6,3,58,2
3359,6,3,59,4
3360,6,3,60,5
3361,6,3,61,5
3362,6,3,62,3
3363,6,3,63,3
3364,6,3,64,5
3365,6,3,65,5
3366,6,3,66,0
3367,6,3,67,3
3368,6,3,68,3
3369,6,3,69,6
3370,6,3,70,4
3371,6,3,71,6
3372,6,3,72,6
3373,6,3,73,4
3374,6,3,74,5
3375,6,3,75,3
3376,6,3,76,3
3377,6,3,77,5
3378,6,3,78,6
3379,6,3,79,2
3380,6,3,80,4
3381,6,3,81,2
3382,6,3,82,4
3383,6,3,83,6
3384,6,3,84,5
3385,6,3,85,4
3386,6,3,86,4
3387,6,3,87,6
3388,6,3,88,2
3389,6,3,89,1
3390,6,3,90,4
3391,6,3,91,4
3392,6,3,92,4
3393,6,3,93,4
3394,6,3,94,4
3395,6,3,95,3
3396,6,3,96,5
3397,6,3,97,3
3398,6,3,98,5
3399,6,3,99,3
3400,6,4,0,4
3401,6,4,1,5
3402,6,4,2,4
3403,6,4,3,3
3404,6,4,4,4
3405,6,4,5,6
3406,6,4,6,5
3407,6,4,7,4
3408,6,4,8,5
3409,6,4,9,5
3410,6,4,10,5
3411,6,4,11,6
3412,6,4,12,5
3413,6,4,13,0
3414,6,4,14,5
3415,6,4,15,4
3416,6,4,16,4
3417,6,4,17,3
3418,6,4,18,4
3419,6,4,19,5
3420,6,4,20,5
3421,6,4,21,4
3422,6,4,22,4
3423,6,4,23,5
3424,6,4,24,1
3425,6,4,25,4
3426,6,4,26,4
3427,6,4,27,1
3428,6,4,28,4
3429,6,4,29,5
3430,6,4,30,6
3431,6,4,31,4
3432,6,4,32,3
3433,6,4,33,4
3434,6,4,34,5
3435,6,4,35,4
3436,6,4,36,1
3437,6,4,37,5
3438,6,4,38,0
3439,6,4,39,0
3440,6,4,40,4
3441,6,4,41,3
3442,6,4,42,4
3443,6,4,43,6
3444,6,4,44,5
3445,6,4,45,3
3446,6,4,46,5
3447,6,4,47,5
3448,6,4,48,5
3449,6,4,49,3
3450,6,4,50,4
3451,6,4,51,4
3452,6,4,52,4
3453,6,4,53,5
3454,6,4,54,3
3455,6,4,55,5
3456,6,4,56,5
3457,6,4,57,5
3458,6,4,58,4
3459,6,4,59,2
3460,6,4,60,1
3461,6,4,61,3
3462,6,4,62,3
3463,6,4,63,5
3464,6,4,64,3
3465,6,4,65,5
3466,6,4,66,5
3467,6,4,67,3
3468,6,4,68,3
3469,6,4,69,3
3470,6,4,70,2
3471,6,4,71,3
3472,6,4,72,3
3473,6,4,73,4
3474,6,4,74,4
3475,6,4,75,4
3476,6,4,76,4
3477,6,4,77,4
3478,6,4,78,4
3479,6,4,79,2
3480,6,4,80,3
3481,6,4,81,4
3482,6,4,82,4
3483,6,4,83,4
3484,6,4,84,5
3485,6,4,85,6
3486,6,4,86,4
3487,6,4,87,4
3488,6,4,88,2
3489,6,4,89,2
3490,6,4,90,3
3491,6,4,91,0
3492,6,4,92,6
3493,6,4,93,3
3494,6,4,94,6
3495,6,4,95,6
3496,6,4,96,5
3497,6,4,97,3
3498,6,4,98,5
3499,6,4,99,3
3500,6,5,0,5
3501,6,5,1,6
3502,6,5,2,4
3503,6,5,3,5
3504,6,5,4,5
3505,6,5,5,5
3506,6,5,6,5
3507,6,5,7,4
3508,6,5,8,5
3509,6,5,9,5
3510,6,5,10,3
3511,6,5,11,4
3512,6,5,12,4
3513,6,5,13,3
3514,6,5,14,4
3515,6,5,15,3
3516,6,5,16,4
3517,6,5,17,4
3518,6,5,18,5
3519,6,5,19,2
3520,6,5,20,3
3521,6,5,21,4
3522,6,5,22,2
3523,6,5,23,4
3524,6,5,24,3
3525,6,5,25,3
3526,6,5,26,4
3527,6,5,27,3
3528,6,5,28,3
3529,6,5,29,4
3530,6,5,30,3
3531,6,5,31,3
3532,6,5,32,6
3533,6,5,33,2
3534,6,5,34,3
3535,6,5,35,3
3536,6,5,36,4
3537,6,5,37,4
3538,6,5,38,4
3539,6,5,39,3
3540,6,5,40,4
3541,6,5,41,6
3542,6,5,42,3
3543,6,5,43,4
3544,6,5,44,3
3545,6,5,45,5
3546,6,5,46,2
3547,6,5,47,4
3548,6,5,48,5
3549,6,5,49,5
3550,6,5,50,5
3551,6,5,51,3
3552,6,5,52,5
3553,6,5,53,4
3554,6,5,54,5
3555,6,5,55,3
3556,6,5,56,5
3557,6,5,57,4
3558,6,5,58,6
3559,6,5,59,2
3560,6,5,60,3
3561,6,5,61,3
3562,6,5,62,3
3563,6,5,63,4
3564,6,5,64,5
3565,6,5,65,4
3566,6,5,66,4
3567,6,5,67,4
3568,6,5,68,2
3569,6,5,69,3
3570,6,5,70,5
3571,6,5,71,4
3572,6,5,72,3
3573,6,5,73,1
3574,6,5,74,3
3575,6,5,75,4
3576,6,5,76,5
3577,6,5,77,0
3578,6,5,78,5
3579,6,5,79,4
3580,6,5,80,4
3581,6,5,81,5
3582,6,5,82,4
3583,6,5,83,4
3584,6,5,84,1
3585,6,5,85,4
3586,6,5,86,0
3587,6,5,87,2
3588,6,5,88,4
3589,6,5,89,5
3590,6,5,90,4
3591,6,5,91,5
3592,6,5,92,4
3593,6,5,93,3
3594,6,5,94,4
3595,6,5,95,3
3596,6,5,96,4
3597,6,5,97,5
3598,6,5,98,3
3599,6,5,99,4
3600,6,6,0,5
3601,6,6,1,6
3602,6,6,2,3
3603,6,6,3,6
3604,6,6,4,3
3605,6,6,5,3
3606,6,6,6,4
3607,6,6,7,2
3608,6,6,8,3
3609,6,6,9,3
3610,6,6,10,4
3611,6,6,11,3
3612,6,6,12,4
3613,6,6,13,4
3614,6,6,14,6
3615,6,6,15,5
3616,6,6,16,4
3617,6,6,17,5
3618,6,6,18,6
3619,6,6,19,2
3620,6,6,20,5
3621,6,6,21,6
3622,6,6,22,4
3623,6,6,23,4
3624,6,6,24,4
3625,6,6,25,3
3626,6,6,26,3
3627,6,6,27,4
3628,6,6,28,4
3629,6,6,29,5
3630,6,6,30,2
3631,6,6,31,5
3632,6,6,32,4
3633,6,6,33,2
3634,6,6,34,5
3635,6,6,35,4
3636,6,6,36,5
3637,6,6,37,4
3638,6,6,38,1
3639,6,6,39,5
3640,6,6,40,4
3641,6,6,41,4
3642,6,6,42,4
3643,6,6,43,4
3644,6,6,44,5
3645,6,6,45,5
3646,6,6,46,4
3647,6,6,47,4
3648,6,6,48,4
3649,6,6,49,4
3650,6,6,50,5
3651,6,6,51,2
3652,6,6,52,4
3653,6,6,53,4
3654,6,6,54,3
3655,6,6,55,6
3656,6,6,56,6
3657,6,6,57,4
3658,6,6,58,3
3659,6,6,59,3
3660,6,6,60,4
3661,6,6,61,4
3662,6,6,62,3
3663,6,6,63,6
3664,6,6,64,3
3665,6,6,65,5
3666,6,6,66,5
3667,6,6,67,5
3668,6,6,68,5
3669,6,6,69,3
3670,6,6,70,6
3671,6,6,71,4
3672,6,6,72,5
3673,6,6,73,4
3674,6,6,74,4
3675,6,6,75,4
3676,6,6,76,1
3677,6,6,77,5
3678,6,6,78,4
3679,6,6,79,4
3680,6,6,80,4
3681,6,6,81,5
3682,6,6,82,4
3683,6,6,83,5
3684,6,6,84,3
3685,6,6,85,6
3686,6,6,86,4
3687,6,6,87,4
3688,6,6,88,4
3689,6,6,89,4
3690,6,6,90,4
3691,6,6,91,3
3692,6,6,92,3
3693,6,6,93,6
3694,6,6,94,5
3695,6,6,95,4
3696,6,6,96,3
3697,6,6,97,5
3698,6,6,98,2
3699,6,6,99,5
3700,6,7,0,4
3701,6,7,1,3
3702,6,7,2,5
3703,6,7,3,4
3704,6,7,4,5
3705,6,7,5,1
3706,6,7,6,5
3707,6,7,7,5
3708,6,7,8,4
3709,6,7,9,1
3710,6,7,10,4
3711,6,7,11,4
3712,6,7,12,6
3713,6,7,13,3
3714,6,7,14,5
3715,6,7,15,2
3716,6,7,16,4
3717,6,7,17,4
3718,6,7,18,5
3719,6,7,19,3
3720,6,7,20,3
3721,6,7,21,3
3722,6,7,22,5
3723,6,7,23,5
3724,6,7,24,3
3725,6,7,25,5
3726,6,7,26,5
3727,6,7,27,5
3728,6,7,28,5
3729,6,7,29,3
3730,6,7,30,5
3731,6,7,31,4
3732,6,7,32,6
3733,6,7,33,5
3734,6,7,34,4
3735,6,7,35,5
3736,6,7,36,5
3737,6,7,37,4
3738,6,7,38,6
3739,6,7,39,3
3740,6,7,40,5
3741,6,7,41,2
3742,6,7,42,6
3743,6,7,43,4
3744,6,7,44,1
3745,6,7,45,4
3746,6,7,46,5
3747,6,7,47,6
3748,6,7,48,3
3749,6,7,49,4
3750,6,7,50,3
3751,6,7,51,4
3752,6,7,52,2
3753,6,7,53,4
3754,6,7,54,5
3755,6,7,55,5
3756,6,7,56,6
3757,6,7,57,4
3758,6,7,58,6
3759,6,7,59,2
3760,6,7,60,3
3761,6,7,61,3
3762,6,7,62,5
3763,6,7,63,2
3764,6,7,64,4
3765,6,7,65,4
3766,6,7,66,3
3767,6,7,67,5
3768,6,7,68,4
3769,6,7,69,2
3770,6,7,70,5
3771,6,7,71,3
3772,6,7,72,5
3773,6,7,73,4
3774,6,7,74,3
3775,6,7,75,5
3776,6,7,76,5
3777,6,7,77,4
3778,6,7,78,5
3779,6,7,79,3
3780,6,7,80,2
3781,6,7,81,5
3782,6,7,82,4
3783,6,7,83,4
3784,6,7,84,5
3785,6,7,85,4
3786,6,7,86,4
3787,6,7,87,3
3788,6,7,88,2
3789,6,7,89,5
3790,6,7,90,5
3791,6,7,91,5
3792,6,7,92,2
3793,6,7,93,3
3794,6,7,94,4
3795,6,7,95,1
3796,6,7,96,5
3797,6,7,97,4
3798,6,7,98,3
3799,6,7,99,3
3800,6,8,0,3
3801,6,8,1,5
3802,6,8,2,4
3803,6,8,3,3
3804,6,8,4,3
3805,6,8,5,5
3806,6,8,6,2
3807,6,8,7,3
3808,6,8,8,4
3809,6,8,9,5
3810,6,8,10,3
3811,6,8,11,3
3812,6,8,12,2
3813,6,8,13,5
3814,6,8,14,3
3815,6,8,15,4
3816,6,8,16,5
3817,6,8,17,6
3818,6,8,18,2
3819,6,8,19,3
3820,6,8,20,4
3821,6,8,21,3
3822,6,8,22,3
3823,6,8,23,3
3824,6,8,24,4
3825,6,8,25,6
3826,6,8,26,4
3827,6,8,27,4
3828,6,8,28,4
3829,6,8,29,2
3830,6,8,30,4
3831,6,8,31,3
3832,6,8,32,3
3833,6,8,33,5
3834,6,8,34,3
3835,6,8,35,6
3836,6,8,36,3
3837,6,8,37,5
3838,6,8,38,3
3839,6,8,39,4
3840,6,8,40,4
3841,6,8,41,4
3842,6,8,42,3
3843,6,8,43,5
3844,6,8,44,4
3845,6,8,45,4
3846,6,8,46,4
3847,6,8,47,3
3848,6,8,48,5
3849,6,8,49,6
3850,6,8,50,4
3851,6,8,51,4
3852,6,8,52,3
3853,6,8,53,5
3854,6,8,54,5
3855,6,8,55,4
3856,6,8,56,4
3857,6,8,57,3
3858,6,8,58,4
3859,6,8,59,0
3860,6,8,60,4
3861,6,8,61,5
3862,6,8,62,4
3863,6,8,63,4
3864,6,8,64,5
3865,6,8,65,4
3866,6,8,66,5
3867,6,8,67,3
3868,6,8,68,3
3869,6,8,69,5
3870,6,8,70,5
3871,6,8,71,6
3872,6,8,72,4
3873,6,8,73,4
3874,6,8,74,3
3875,6,8,75,5
3876,6,8,76,4
3877,6,8,77,4
3878,6,8,78,3
3879,6,8,79,4
3880,6,8,80,5
3881,6,8,81,3
3882,6,8,82,5
3883,6,8,83,5
3884,6,8,84,6
3885,6,8,85,4
3886,6,8,86,2
3887,6,8,87,5
3888,6,8,88,6
3889,6,8,89,2
3890,6,8,90,4
3891,6,8,91,5
3892,6,8,92,4
3893,6,8,93,5
3894,6,8,94,2
3895,6,8,95,1
3896,6,8,96,5
3897,6,8,97,5
