,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,log
2,2.0,2.0,1.0,3.0,0.0,0.0,3.0,31.0,0.0,1.0,log
3,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,log
4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,log
5,5.0,2.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,log
6,6.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,log
7,7.0,4.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,log
8,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,log
9,9.0,4.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,2.0,log
10,10.0,5.0,1.0,14.0,0.0,0.0,3.0,13.0,14.0,2.0,log
11,11.0,6.0,1.0,16.0,0.0,0.0,16.0,13.0,14.0,3.0,log
12,12.0,6.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,3.0,log
13,13.0,7.0,1.0,15.0,0.0,0.0,2.0,2.0,,,not_found
14,14.0,7.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,3.0,log
15,15.0,8.0,1.0,24.0,0.0,0.0,0.0,1.0,2.0,1.0,log
16,16.0,9.0,1.0,1.0,0.0,0.0,16.0,23.0,24.0,1.0,log
17,17.0,9.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,2.0,log
18,18.0,10.0,1.0,22.0,0.0,0.0,16.0,0.0,1.0,2.0,log
19,19.0,10.0,0.0,0.0,0.0,0.0,16.0,31.0,0.0,2.0,log
20,20.0,11.0,1.0,19.0,0.0,0.0,14.0,2.0,3.0,3.0,log
21,21.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,log
22,22.0,12.0,1.0,7.0,0.0,0.0,3.0,21.0,22.0,2.0,log
23,23.0,13.0,1.0,5.0,0.0,0.0,1.0,14.0,15.0,3.0,log
24,24.0,13.0,0.0,0.0,0.0,0.0,3.0,18.0,19.0,4.0,log
25,25.0,13.0,0.0,0.0,0.0,0.0,14.0,6.0,7.0,4.0,log
26,26.0,14.0,1.0,27.0,0.0,0.0,15.0,0.0,1.0,2.0,log
27,27.0,15.0,1.0,18.0,0.0,0.0,27.0,15.0,16.0,4.0,log
28,28.0,15.0,0.0,0.0,0.0,0.0,14.0,18.0,19.0,3.0,log
29,29.0,16.0,1.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,log
