,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0,1,1,434,0,0,434,433,434.0,0.0,log
1,1,2,1,265,0,0,265,433,434.0,1.0,log
2,2,3,1,32,0,0,32,433,434.0,2.0,log
3,3,3,1,130,1,130,434,264,265.0,2.0,log
4,4,4,1,198,0,0,32,433,434.0,2.0,log
5,5,5,1,312,0,0,434,433,434.0,0.0,log
6,6,6,1,189,0,0,198,188,189.0,3.0,log
7,7,7,1,283,0,0,189,311,312.0,4.0,log
8,8,7,1,201,1,312,32,433,434.0,4.0,lin
9,9,8,1,298,0,0,298,297,298.0,0.0,log
10,10,9,1,131,0,0,283,264,265.0,5.0,log
11,11,10,1,6,0,0,434,5,6.0,1.0,log
12,12,11,1,15,0,0,298,433,434.0,1.0,log
13,13,12,1,79,0,0,32,5,,,not_found
14,14,13,1,20,0,0,32,14,15.0,3.0,log
15,15,14,1,338,0,0,15,282,,,not_found
16,16,14,0,0,0,0,283,130,131.0,3.0,log
17,17,15,1,111,0,0,298,188,189.0,3.0,log
18,18,16,1,10,0,0,201,337,338.0,3.0,log
19,19,17,1,465,0,0,198,264,265.0,2.0,log
20,20,18,1,146,0,0,283,9,10.0,3.0,log
21,21,19,1,348,0,0,20,5,6.0,4.0,log
22,22,20,1,236,0,0,265,347,348.0,2.0,log
23,23,21,1,376,0,0,198,200,201.0,1.0,log
24,24,22,1,343,0,0,201,464,465.0,3.0,log
25,25,23,1,342,0,0,15,297,298.0,2.0,log
26,26,24,1,373,0,0,189,297,298.0,3.0,log
27,27,24,1,352,1,236,131,464,465.0,2.0,log
28,28,25,1,116,0,0,116,9,10.0,4.0,log
29,29,26,1,427,0,0,198,9,10.0,3.0,log
30,30,27,1,104,0,0,201,375,,,not_found
31,31,27,1,447,1,298,189,426,427.0,4.0,log
32,32,27,1,269,1,104,427,200,201.0,4.0,log
33,33,27,1,58,1,283,10,197,198.0,3.0,log
34,34,27,1,101,1,101,20,268,269.0,3.0,log
35,35,28,1,346,0,0,346,268,269.0,4.0,log
