,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
2,2.0,1.0,1.0,1212.0,0.0,0.0,1212.0,1211.0,1212.0,0.0,log
3,3.0,0.0,0.0,0.0,0.0,0.0,,,,,
4,4.0,0.0,0.0,0.0,0.0,0.0,,,,,
5,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
6,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
7,7.0,1.0,1.0,1767.0,0.0,0.0,1767.0,1766.0,1767.0,0.0,log
8,8.0,1.0,1.0,1221.0,1.0,1221.0,1767.0,1766.0,1767.0,0.0,log
9,9.0,1.0,1.0,1501.0,1.0,1767.0,1501.0,1500.0,1501.0,0.0,log
10,10.0,2.0,1.0,695.0,0.0,0.0,1501.0,694.0,695.0,0.0,log
11,11.0,3.0,1.0,1757.0,0.0,0.0,1757.0,1756.0,1757.0,0.0,log
12,12.0,4.0,1.0,858.0,0.0,0.0,1501.0,857.0,858.0,3.0,log
13,13.0,4.0,0.0,0.0,0.0,0.0,695.0,694.0,695.0,0.0,log
14,14.0,5.0,1.0,1637.0,0.0,0.0,858.0,1636.0,1637.0,2.0,log
15,15.0,5.0,0.0,0.0,0.0,0.0,1501.0,1500.0,1501.0,0.0,log
16,16.0,5.0,1.0,333.0,1.0,333.0,1501.0,1500.0,1501.0,0.0,log
17,17.0,4.0,0.0,0.0,1.0,1637.0,1757.0,857.0,858.0,2.0,log
18,18.0,5.0,1.0,14.0,0.0,0.0,1757.0,1500.0,1501.0,2.0,log
19,19.0,6.0,1.0,1166.0,0.0,0.0,1757.0,13.0,14.0,1.0,log
20,20.0,6.0,0.0,0.0,0.0,0.0,858.0,1756.0,1757.0,0.0,log
21,21.0,7.0,1.0,1440.0,0.0,0.0,695.0,1756.0,1757.0,1.0,lin
22,22.0,8.0,1.0,59.0,0.0,0.0,695.0,857.0,,,not_found
23,23.0,9.0,1.0,596.0,0.0,0.0,1166.0,13.0,14.0,3.0,lin
24,24.0,9.0,0.0,0.0,0.0,0.0,1166.0,1756.0,,,not_found
25,25.0,10.0,1.0,1886.0,0.0,0.0,596.0,1500.0,,,not_found
26,26.0,11.0,1.0,284.0,0.0,0.0,858.0,283.0,284.0,4.0,log
27,27.0,11.0,0.0,0.0,0.0,0.0,695.0,1439.0,1440.0,3.0,log
28,28.0,12.0,1.0,573.0,0.0,0.0,1757.0,1165.0,1166.0,5.0,log
29,29.0,13.0,1.0,193.0,0.0,0.0,1166.0,857.0,,,not_found
30,30.0,14.0,1.0,1671.0,0.0,0.0,59.0,572.0,573.0,2.0,log
31,31.0,15.0,1.0,1965.0,0.0,0.0,1166.0,572.0,573.0,3.0,log
32,32.0,15.0,0.0,0.0,0.0,0.0,1965.0,192.0,193.0,3.0,log
33,33.0,15.0,0.0,0.0,0.0,0.0,573.0,1670.0,1671.0,6.0,log
34,34.0,15.0,0.0,0.0,0.0,0.0,1166.0,1439.0,1440.0,1.0,log
35,35.0,16.0,1.0,679.0,0.0,0.0,193.0,58.0,59.0,3.0,log
36,36.0,17.0,1.0,1563.0,0.0,0.0,1501.0,58.0,59.0,2.0,log
37,37.0,17.0,0.0,0.0,0.0,0.0,1886.0,192.0,193.0,3.0,log
38,38.0,17.0,1.0,1064.0,1.0,1965.0,1757.0,694.0,695.0,5.0,log
39,39.0,16.0,0.0,0.0,1.0,1166.0,1563.0,694.0,695.0,6.0,log
40,40.0,17.0,1.0,1751.0,0.0,0.0,193.0,1670.0,,,not_found
