,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0,1,1,354,0,0,354,353,354.0,0.0,log
1,1,1,0,0,0,0,354,353,354.0,0.0,log
2,2,2,1,438,0,0,354,437,438.0,1.0,log
3,3,3,1,372,0,0,354,353,354.0,0.0,log
4,4,4,1,276,0,0,276,437,438.0,2.0,log
5,5,4,0,0,0,0,438,353,,,not_found
6,6,4,0,0,0,0,354,437,438.0,2.0,log
7,7,5,1,414,0,0,438,353,,,not_found
8,8,6,1,358,0,0,438,353,354.0,0.0,log
9,9,6,0,0,0,0,414,371,372.0,4.0,log
10,10,6,0,0,0,0,372,357,358.0,2.0,log
11,11,7,1,136,0,0,136,353,354.0,0.0,log
12,12,8,1,108,0,0,276,437,438.0,3.0,log
13,13,8,0,0,0,0,438,353,,,not_found
14,14,8,0,0,0,0,372,357,358.0,2.0,log
15,15,8,0,0,0,0,276,413,414.0,2.0,log
16,16,8,0,0,0,0,414,275,276.0,3.0,log
17,17,8,0,0,0,0,136,353,,,not_found
18,18,8,0,0,0,0,108,275,276.0,2.0,log
19,19,8,0,0,0,0,276,107,108.0,3.0,log
20,20,9,1,149,0,0,414,437,438.0,1.0,log
21,21,9,0,0,0,0,358,371,372.0,1.0,log
22,22,10,1,145,0,0,358,144,145.0,3.0,log
23,23,11,1,22,0,0,276,21,22.0,3.0,log
24,24,11,0,0,0,0,438,371,372.0,3.0,log
25,25,12,1,311,0,0,414,107,108.0,2.0,log
26,26,13,1,30,0,0,22,21,22.0,0.0,log
27,27,14,1,368,0,0,276,107,108.0,3.0,log
28,28,15,1,9,0,0,368,413,414.0,2.0,log
29,29,15,0,0,0,0,9,413,414.0,4.0,log
30,30,15,0,0,0,0,136,29,30.0,3.0,log
31,31,16,1,242,0,0,242,371,372.0,4.0,log
32,32,17,1,71,0,0,276,367,368.0,2.0,log
33,33,18,1,495,0,0,136,148,149.0,2.0,log
34,34,18,0,0,0,0,414,494,495.0,2.0,log
35,35,19,1,175,0,0,22,148,,,not_found
36,36,19,0,0,0,0,9,494,495.0,4.0,log
37,37,20,1,124,0,0,242,70,71.0,4.0,log
38,38,20,0,0,0,0,124,174,175.0,4.0,log
39,39,21,1,407,0,0,495,494,495.0,0.0,log
40,40,21,0,0,0,0,311,21,22.0,3.0,log
41,41,22,1,142,0,0,311,241,242.0,4.0,log
42,42,22,0,0,0,0,358,241,242.0,3.0,log
43,43,23,1,417,0,0,145,406,407.0,5.0,log
44,44,23,0,0,0,0,276,144,145.0,4.0,log
45,45,24,1,213,0,0,354,357,358.0,2.0,log
46,46,25,1,397,0,0,495,135,136.0,2.0,log
47,47,25,0,0,0,0,30,8,9.0,3.0,log
48,48,26,1,326,0,0,358,275,276.0,3.0,log
49,49,26,0,0,0,0,417,353,354.0,5.0,log
50,50,27,1,452,0,0,397,416,417.0,3.0,log
51,51,28,1,260,0,0,71,123,124.0,2.0,log
52,52,29,1,408,0,0,414,21,22.0,3.0,log
53,53,30,1,418,0,0,372,144,145.0,3.0,log
54,54,31,1,218,0,0,149,407,408.0,2.0,log
55,55,32,1,199,0,0,438,123,124.0,3.0,log
56,56,32,0,0,0,0,9,367,,,not_found
57,57,33,1,216,0,0,372,21,22.0,2.0,log
58,58,34,1,86,0,0,408,141,142.0,6.0,log
59,59,35,1,329,0,0,124,417,418.0,3.0,log
60,60,36,1,94,0,0,136,275,276.0,3.0,log
61,61,36,0,0,0,0,407,371,,,not_found
62,62,37,1,200,0,0,71,123,124.0,2.0,log
63,63,37,0,0,0,0,142,437,438.0,1.0,log
64,64,38,1,122,0,0,145,29,30.0,3.0,log
65,65,39,1,47,0,0,136,212,213.0,2.0,log
66,66,40,1,500,0,0,242,259,260.0,1.0,log
67,67,41,1,308,0,0,368,357,358.0,1.0,log
68,68,42,1,180,0,0,368,259,260.0,4.0,log
69,69,42,0,0,0,0,242,123,124.0,5.0,log
70,70,43,1,234,0,0,108,8,9.0,4.0,log
71,71,44,1,151,0,0,175,437,438.0,4.0,log
72,72,44,0,0,0,0,329,325,,,not_found
