,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,1.0,1.0,1266.0,0.0,0.0,1266.0,1265.0,1266.0,0.0,log
1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
2,2.0,1.0,1.0,1283.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
3,3.0,1.0,0.0,0.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
4,4.0,1.0,0.0,0.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
5,5.0,1.0,0.0,0.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
6,6.0,2.0,1.0,365.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
7,7.0,2.0,0.0,0.0,0.0,0.0,1283.0,364.0,365.0,1.0,log
8,8.0,2.0,0.0,0.0,0.0,0.0,1283.0,364.0,365.0,1.0,log
9,9.0,3.0,1.0,573.0,0.0,0.0,365.0,1282.0,1283.0,1.0,log
10,10.0,4.0,1.0,2032.0,0.0,0.0,365.0,572.0,573.0,1.0,log
11,11.0,5.0,1.0,1399.0,0.0,0.0,2032.0,2031.0,2032.0,0.0,log
12,12.0,5.0,0.0,0.0,0.0,0.0,365.0,572.0,573.0,1.0,log
13,13.0,6.0,1.0,15.0,0.0,0.0,1283.0,1282.0,1283.0,0.0,log
14,14.0,7.0,1.0,1129.0,0.0,0.0,365.0,1398.0,1399.0,2.0,log
15,15.0,8.0,1.0,1182.0,0.0,0.0,365.0,364.0,365.0,0.0,log
16,16.0,8.0,0.0,0.0,0.0,0.0,15.0,572.0,573.0,2.0,log
17,17.0,9.0,1.0,660.0,0.0,0.0,1399.0,364.0,365.0,3.0,log
18,18.0,10.0,1.0,1835.0,0.0,0.0,2032.0,14.0,15.0,1.0,log
19,19.0,11.0,1.0,1023.0,0.0,0.0,1023.0,1181.0,1182.0,2.0,log
20,20.0,11.0,0.0,0.0,0.0,0.0,660.0,1128.0,1129.0,2.0,log
21,21.0,11.0,0.0,0.0,0.0,0.0,1129.0,14.0,15.0,2.0,log
22,22.0,11.0,0.0,0.0,0.0,0.0,1835.0,1128.0,1129.0,2.0,log
23,23.0,12.0,1.0,436.0,0.0,0.0,365.0,1022.0,1023.0,2.0,log
24,24.0,13.0,1.0,513.0,0.0,0.0,15.0,435.0,436.0,2.0,log
25,25.0,13.0,0.0,0.0,0.0,0.0,1283.0,2031.0,2032.0,3.0,log
26,26.0,12.0,0.0,0.0,1.0,1835.0,15.0,1022.0,1023.0,3.0,log
27,27.0,13.0,1.0,1243.0,0.0,0.0,660.0,1181.0,1182.0,2.0,log
28,28.0,13.0,0.0,0.0,0.0,0.0,660.0,1181.0,1182.0,2.0,log
29,29.0,14.0,1.0,337.0,0.0,0.0,1023.0,1282.0,1283.0,3.0,log
30,30.0,14.0,0.0,0.0,0.0,0.0,1399.0,512.0,513.0,2.0,log
31,31.0,15.0,1.0,1593.0,0.0,0.0,660.0,659.0,660.0,0.0,log
32,32.0,16.0,1.0,1082.0,0.0,0.0,1182.0,336.0,337.0,0.0,log
33,33.0,16.0,0.0,0.0,0.0,0.0,1593.0,1022.0,1023.0,3.0,log
34,34.0,16.0,1.0,884.0,1.0,513.0,1182.0,1242.0,1243.0,1.0,log
35,35.0,17.0,1.0,659.0,0.0,0.0,573.0,435.0,436.0,4.0,log
36,36.0,18.0,1.0,1720.0,0.0,0.0,1243.0,435.0,436.0,3.0,log
37,37.0,19.0,1.0,1233.0,0.0,0.0,884.0,1592.0,1593.0,4.0,log
38,38.0,20.0,1.0,729.0,0.0,0.0,884.0,1181.0,1182.0,3.0,log
39,39.0,20.0,0.0,0.0,0.0,0.0,1399.0,364.0,365.0,3.0,log
40,40.0,20.0,0.0,0.0,0.0,0.0,1023.0,435.0,436.0,4.0,log
41,41.0,21.0,1.0,1981.0,0.0,0.0,1720.0,1022.0,1023.0,4.0,log
42,42.0,21.0,0.0,0.0,0.0,0.0,573.0,1719.0,1720.0,4.0,log
43,43.0,22.0,1.0,722.0,0.0,0.0,365.0,572.0,573.0,2.0,log
44,44.0,23.0,1.0,164.0,0.0,0.0,164.0,1719.0,1720.0,4.0,log
45,45.0,23.0,0.0,0.0,0.0,0.0,1243.0,658.0,659.0,3.0,log
46,46.0,23.0,0.0,0.0,0.0,0.0,337.0,336.0,337.0,0.0,log
47,47.0,24.0,1.0,856.0,0.0,0.0,1082.0,855.0,856.0,6.0,log
48,48.0,24.0,0.0,0.0,0.0,0.0,436.0,659.0,660.0,3.0,log
49,49.0,24.0,0.0,0.0,0.0,0.0,1720.0,163.0,164.0,3.0,log
50,50.0,25.0,1.0,1721.0,0.0,0.0,1399.0,883.0,884.0,4.0,log
51,51.0,25.0,0.0,0.0,0.0,0.0,365.0,1181.0,1182.0,4.0,log
52,52.0,25.0,0.0,0.0,0.0,0.0,1129.0,721.0,722.0,5.0,log
53,53.0,25.0,0.0,0.0,0.0,0.0,1233.0,721.0,722.0,4.0,log
54,54.0,25.0,0.0,0.0,0.0,0.0,1243.0,721.0,722.0,4.0,log
55,55.0,25.0,0.0,0.0,0.0,0.0,1082.0,1980.0,1981.0,3.0,log
56,56.0,26.0,1.0,1502.0,0.0,0.0,2032.0,1242.0,1243.0,4.0,log
57,57.0,26.0,0.0,0.0,0.0,0.0,1023.0,336.0,337.0,3.0,log
58,58.0,26.0,0.0,0.0,0.0,0.0,164.0,1282.0,1283.0,3.0,log
59,59.0,26.0,0.0,0.0,0.0,0.0,1182.0,364.0,365.0,2.0,log
60,60.0,27.0,1.0,441.0,0.0,0.0,659.0,658.0,659.0,0.0,log
61,61.0,28.0,1.0,1027.0,0.0,0.0,1502.0,2031.0,2032.0,2.0,log
