,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0,1,1,29,0,0,29,28,29.0,0.0,log
1,1,2,1,14,0,0,14,13,14.0,0.0,log
2,2,3,1,5,0,0,29,4,5.0,1.0,log
3,3,3,0,0,0,0,5,13,14.0,1.0,log
4,4,3,0,0,0,0,5,28,29.0,2.0,log
5,5,4,1,19,0,0,5,13,14.0,1.0,log
6,6,5,1,31,0,0,29,28,29.0,0.0,log
7,7,6,1,11,0,0,19,4,5.0,3.0,log
8,8,6,0,0,0,0,31,28,29.0,2.0,log
9,9,7,1,22,0,0,5,18,19.0,2.0,log
10,10,8,1,15,0,0,19,14,15.0,3.0,log
11,11,8,0,0,0,0,14,4,5.0,2.0,log
12,12,8,1,17,1,19,14,30,31.0,3.0,log
13,13,9,1,7,0,0,7,28,29.0,3.0,log
14,14,9,0,0,0,0,29,16,17.0,3.0,log
15,15,9,0,0,0,0,31,28,29.0,3.0,log
16,16,10,1,1,0,0,31,28,29.0,3.0,log
17,17,10,0,0,0,0,5,14,15.0,2.0,log
18,18,10,0,0,0,0,22,30,31.0,2.0,log
19,19,10,0,0,0,0,31,16,17.0,2.0,log
20,20,11,1,9,0,0,17,6,7.0,3.0,log
21,21,10,0,0,1,17,22,6,7.0,3.0,log
22,22,10,0,0,0,0,15,13,14.0,4.0,log
23,23,11,1,13,0,0,9,28,29.0,2.0,log
24,24,12,1,19,0,0,11,30,31.0,2.0,log
25,25,12,0,0,0,0,14,30,31.0,3.0,log
26,26,13,1,18,0,0,5,28,29.0,2.0,log
27,27,14,1,21,0,0,31,10,11.0,3.0,log
28,28,15,1,0,0,0,21,17,18.0,4.0,log
29,29,15,0,0,0,0,19,10,11.0,3.0,log
30,30,15,0,0,0,0,29,21,22.0,3.0,log
31,31,15,0,0,0,0,11,28,29.0,4.0,log
32,32,15,0,0,0,0,13,10,11.0,4.0,log
33,33,15,0,0,0,0,31,0,1.0,2.0,log
34,34,15,0,0,0,0,11,6,7.0,3.0,log
35,35,16,1,6,0,0,1,28,29.0,3.0,log
36,36,17,1,8,0,0,22,20,21.0,5.0,log
37,37,18,1,4,0,0,0,31,0.0,0.0,log
38,38,19,1,12,0,0,1,28,29.0,3.0,log
39,39,19,1,17,1,14,1,0,1.0,0.0,log
40,40,20,1,14,0,0,8,31,0.0,3.0,log
41,41,21,1,30,0,0,30,29,30.0,0.0,log
42,42,22,1,24,0,0,4,16,17.0,4.0,log
43,43,23,1,3,0,0,22,3,4.0,5.0,log
44,44,23,0,0,0,0,0,18,19.0,3.0,log
45,45,23,0,0,0,0,31,31,0.0,1.0,log
46,46,24,1,2,0,0,2,20,21.0,6.0,log
