,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0,1,1,1976,0,0,1976,1975,1976.0,0.0,log
1,1,2,1,1870,0,0,1870,1975,1976.0,1.0,log
2,2,3,1,1810,0,0,1976,1869,1870.0,2.0,log
3,3,4,1,519,0,0,1976,518,519.0,1.0,log
4,4,5,1,724,0,0,519,1975,1976.0,3.0,log
5,5,6,1,1755,0,0,724,1754,1755.0,1.0,log
6,6,6,0,0,0,0,1870,1809,1810.0,5.0,log
7,7,7,1,191,0,0,519,190,191.0,4.0,log
8,8,7,0,0,0,0,1755,1754,1755.0,0.0,log
9,9,7,0,0,0,0,724,1975,1976.0,3.0,log
10,10,8,1,610,0,0,610,1809,1810.0,3.0,log
11,11,9,1,1797,0,0,1870,1975,1976.0,1.0,log
12,12,9,0,0,0,0,610,1869,1870.0,4.0,log
13,13,9,0,0,0,0,610,1869,1870.0,5.0,log
14,14,10,1,1662,0,0,1870,609,610.0,2.0,log
15,15,11,1,1087,0,0,1662,1796,1797.0,2.0,log
16,16,12,1,666,0,0,1976,1661,1662.0,3.0,log
17,17,13,1,1618,0,0,610,609,610.0,0.0,log
18,18,13,0,0,0,0,1797,190,191.0,2.0,log
19,19,14,1,667,0,0,1976,666,667.0,4.0,log
20,20,14,0,0,0,0,1662,518,519.0,2.0,log
21,21,15,1,391,0,0,191,1661,1662.0,3.0,log
22,22,16,1,303,0,0,1087,609,610.0,4.0,log
23,23,17,1,1067,0,0,1067,1809,1810.0,5.0,log
24,24,17,0,0,0,0,1067,665,666.0,6.0,log
25,25,17,0,0,0,0,391,1661,1662.0,3.0,log
26,26,17,0,0,0,0,666,390,391.0,4.0,log
27,27,17,0,0,0,0,666,666,667.0,1.0,log
28,28,18,1,1476,0,0,1755,1086,1087.0,5.0,log
29,29,19,1,1834,0,0,1618,665,666.0,0.0,log
30,30,20,1,180,0,0,610,179,180.0,3.0,log
31,31,20,0,0,0,0,610,723,724.0,3.0,log
32,32,21,1,976,0,0,667,1475,1476.0,3.0,log
33,33,22,1,760,0,0,1662,390,391.0,3.0,log
34,34,23,1,195,0,0,195,190,191.0,7.0,log
35,35,24,1,522,0,0,1662,1066,1067.0,3.0,log
36,36,24,0,0,0,0,724,302,303.0,5.0,log
37,37,25,1,69,0,0,976,609,610.0,5.0,log
38,38,26,1,0,0,0,0,1975,1976.0,8.0,log
39,39,26,0,0,0,0,69,518,519.0,4.0,log
40,40,26,0,0,0,0,1087,194,195.0,3.0,log
41,41,26,0,0,0,0,1087,1754,1755.0,3.0,log
42,42,26,0,0,0,0,1810,723,724.0,5.0,log
43,43,27,1,473,0,0,1755,1475,1476.0,4.0,log
44,44,28,1,1053,0,0,1797,665,666.0,3.0,log
45,45,28,0,0,0,0,610,1754,1755.0,2.0,log
46,46,29,1,226,0,0,1870,723,724.0,4.0,log
47,47,30,1,502,0,0,519,1617,1618.0,3.0,log
48,48,30,0,0,0,0,502,723,724.0,4.0,log
49,49,31,1,1789,0,0,303,666,667.0,3.0,log
50,50,31,0,0,0,0,1755,1788,1789.0,1.0,log
51,51,32,1,155,0,0,519,1086,1087.0,3.0,log
52,52,33,1,1971,0,0,1067,501,502.0,4.0,log
53,53,33,0,0,0,0,1662,1754,1755.0,1.0,log
54,54,32,0,0,1,303,473,723,724.0,4.0,log
55,55,32,0,0,0,0,155,521,522.0,4.0,log
56,56,33,1,910,0,0,1087,609,610.0,5.0,log
57,57,33,0,0,0,0,1976,190,191.0,4.0,log
58,58,34,1,616,0,0,502,1066,1067.0,2.0,log
59,59,35,1,511,0,0,976,1869,1870.0,4.0,log
60,60,36,1,770,0,0,1662,510,511.0,5.0,log
61,61,36,0,0,0,0,1870,975,976.0,2.0,log
62,62,36,0,0,0,0,667,769,770.0,2.0,log
63,63,37,1,277,0,0,1087,769,770.0,4.0,log
64,64,37,0,0,0,0,666,1066,1067.0,3.0,log
65,65,37,0,0,0,0,191,909,910.0,4.0,log
66,66,37,0,0,0,0,180,1661,1662.0,3.0,log
67,67,38,1,727,0,0,195,1796,1797.0,4.0,log
68,68,38,0,0,0,0,1810,726,727.0,4.0,log
69,69,39,1,359,0,0,727,154,,,not_found
70,70,39,0,0,0,0,226,390,391.0,3.0,log
71,71,39,0,0,0,0,1971,510,511.0,3.0,log
72,72,40,1,1084,0,0,195,501,502.0,2.0,log
73,73,40,0,0,0,0,180,358,359.0,3.0,log
74,74,41,1,1173,0,0,770,615,616.0,4.0,log
75,75,42,1,1493,0,0,277,759,760.0,4.0,log
76,76,42,0,0,0,0,1173,1809,1810.0,5.0,log
77,77,43,1,653,0,0,1755,1617,1618.0,4.0,log
78,78,44,1,1081,0,0,1173,518,519.0,4.0,log
79,79,44,0,0,0,0,522,615,616.0,2.0,log
80,80,44,0,0,0,0,727,1172,1173.0,3.0,log
81,81,44,0,0,0,0,1834,2047,0.0,3.0,log
82,82,44,0,0,0,0,1493,190,191.0,4.0,log
83,83,44,0,0,0,0,910,652,653.0,5.0,log
84,84,45,1,1760,0,0,1662,518,519.0,4.0,log
85,85,44,0,0,1,760,391,666,667.0,3.0,log
86,86,45,1,463,0,0,1789,975,976.0,3.0,log
87,87,45,0,0,0,0,1173,1788,1789.0,3.0,log
88,88,45,0,0,0,0,724,726,727.0,1.0,log
89,89,45,0,0,0,0,0,1172,1173.0,3.0,log
90,90,45,0,0,0,0,727,615,616.0,5.0,log
91,91,45,0,0,0,0,1493,510,511.0,3.0,log
92,92,46,1,629,0,0,770,462,463.0,5.0,log
93,93,46,0,0,0,0,1081,1970,1971.0,5.0,log
94,94,46,0,0,0,0,1789,472,473.0,4.0,log
95,95,46,0,0,0,0,195,2047,0.0,5.0,log
96,96,46,0,0,0,0,770,190,191.0,5.0,log
97,97,47,1,71,0,0,667,1833,1834.0,4.0,log
98,98,47,0,0,0,0,511,1475,1476.0,3.0,log
99,99,48,1,883,0,0,910,225,226.0,5.0,log
100,100,48,0,0,0,0,629,510,511.0,5.0,log
101,101,48,0,0,0,0,1493,1796,1797.0,4.0,log
102,102,48,0,0,0,0,770,665,666.0,5.0,log
103,103,48,0,0,0,0,1760,1083,1084.0,4.0,log
104,104,49,1,560,0,0,1971,70,71.0,2.0,log
105,105,49,0,0,0,0,522,501,502.0,5.0,log
106,106,50,1,205,0,0,629,615,616.0,5.0,log
107,107,50,0,0,0,0,1760,68,69.0,2.0,log
108,108,51,1,808,0,0,1493,559,560.0,5.0,log
109,109,51,0,0,0,0,770,204,205.0,6.0,log
110,110,51,0,0,0,0,667,882,883.0,3.0,log
111,111,51,1,185,1,727,1618,501,502.0,4.0,log
112,112,51,0,0,0,0,629,154,155.0,5.0,log
113,113,51,0,0,0,0,185,510,511.0,4.0,log
114,114,51,0,0,0,0,667,184,185.0,5.0,log
115,115,52,1,922,0,0,391,1788,1789.0,4.0,log
116,116,53,1,1203,0,0,522,462,463.0,5.0,log
117,117,54,1,1430,0,0,473,518,519.0,2.0,log
118,118,54,0,0,0,0,1870,665,666.0,4.0,log
119,119,54,0,0,0,0,519,1202,1203.0,6.0,log
120,120,55,1,580,0,0,629,225,226.0,5.0,log
121,121,56,1,545,0,0,1971,1086,1087.0,5.0,log
122,122,56,0,0,0,0,1662,666,667.0,3.0,log
123,123,56,0,0,0,0,976,579,580.0,4.0,log
124,124,56,0,0,0,0,71,1788,1789.0,4.0,log
125,125,57,1,1068,0,0,226,1788,1789.0,4.0,log
126,126,57,0,0,0,0,473,462,463.0,5.0,log
127,127,57,0,0,0,0,463,769,,,not_found
128,128,57,0,0,0,0,502,501,502.0,0.0,log
129,129,58,1,1507,0,0,205,975,,,not_found
130,130,59,1,1256,0,0,1173,358,359.0,4.0,log
131,131,60,1,1836,0,0,1493,909,910.0,2.0,log
132,132,60,1,1138,1,976,1760,190,191.0,5.0,log
133,133,61,1,433,0,0,1797,882,,,not_found
134,134,61,0,0,0,0,391,358,359.0,4.0,log
135,135,61,0,0,0,0,502,184,185.0,4.0,log
136,136,61,0,0,0,0,545,1617,1618.0,4.0,log
137,137,61,0,0,0,0,724,652,653.0,6.0,log
138,138,61,0,0,0,0,1836,501,502.0,6.0,log
139,139,61,0,0,0,0,511,1754,1755.0,0.0,log
140,140,62,1,1863,0,0,519,1429,,,not_found
141,141,62,0,0,0,0,1618,1066,1067.0,2.0,log
142,142,62,0,0,0,0,1084,390,391.0,3.0,log
143,143,63,1,1889,0,0,155,1137,1138.0,5.0,log
144,144,64,1,1679,0,0,502,194,195.0,4.0,log
145,145,64,0,0,0,0,629,225,226.0,5.0,log
146,146,64,0,0,0,0,1173,1809,1810.0,4.0,log
147,147,63,0,0,1,1081,1870,1678,1679.0,3.0,log
148,148,64,1,1790,0,0,205,609,,,not_found
149,149,64,0,0,0,0,1790,190,191.0,6.0,log
150,150,65,1,1811,0,0,545,1975,,,not_found
151,151,65,0,0,0,0,580,501,502.0,6.0,log
152,152,65,0,0,0,0,226,1506,1507.0,2.0,log
153,153,65,0,0,0,0,463,184,185.0,5.0,log
154,154,66,1,703,0,0,1790,510,511.0,4.0,log
155,155,66,0,0,0,0,883,1617,1618.0,4.0,log
156,156,67,1,1052,0,0,1976,1970,,,not_found
157,157,67,0,0,0,0,359,518,,,not_found
158,158,68,1,1637,0,0,1203,1661,1662.0,3.0,log
159,159,68,0,0,0,0,883,194,195.0,6.0,log
160,160,69,1,1384,0,0,1836,154,155.0,4.0,log
161,161,70,1,1470,0,0,1889,579,580.0,2.0,log
162,162,70,0,0,0,0,1790,1810,1811.0,1.0,log
163,163,70,0,0,0,0,1760,204,205.0,6.0,log
164,164,71,1,1194,0,0,1470,1172,,,not_found
165,165,72,1,898,0,0,226,769,770.0,0.0,log
166,166,72,0,0,0,0,910,1052,1053.0,2.0,log
167,167,72,0,0,0,0,1637,510,511.0,4.0,log
168,168,73,1,284,0,0,1053,666,,,not_found
169,169,73,0,0,0,0,1173,190,191.0,4.0,log
170,170,74,1,1996,0,0,1084,544,,,not_found
171,171,75,1,793,0,0,71,559,,,not_found
172,172,76,1,1315,0,0,1679,1809,1810.0,5.0,log
173,173,77,1,112,0,0,883,1506,1507.0,3.0,log
174,174,77,1,238,1,433,185,1492,1493.0,6.0,lin
175,175,76,0,0,1,1863,473,1888,1889.0,3.0,log
176,176,76,0,0,0,0,69,501,502.0,4.0,log
177,177,77,1,1694,0,0,1836,521,,,not_found
178,178,78,1,349,0,0,1384,225,226.0,5.0,log
179,179,78,0,0,0,0,1971,225,226.0,3.0,log
180,180,78,0,0,0,0,1971,1172,,,not_found
181,181,79,1,510,0,0,1315,1636,1637.0,4.0,log
182,182,80,1,1474,0,0,1810,1754,1755.0,3.0,log
183,183,81,1,2044,0,0,610,1202,1203.0,2.0,log
184,184,82,1,222,0,0,1087,1137,1138.0,1.0,log
185,185,82,0,0,0,0,1203,1083,,,not_found
186,186,82,0,0,0,0,724,276,277.0,6.0,log
187,187,82,0,0,0,0,1203,1754,,,not_found
188,188,83,1,1099,0,0,155,111,112.0,3.0,log
189,189,84,1,439,0,0,2044,1888,1889.0,4.0,log
190,190,84,0,0,0,0,1476,68,69.0,4.0,log
191,191,84,0,0,0,0,222,1678,1679.0,4.0,log
192,192,84,1,815,1,1662,666,501,502.0,6.0,log
193,193,84,0,0,0,0,1493,1172,1173.0,2.0,log
194,194,85,1,1964,0,0,815,1066,,,not_found
195,195,86,1,1758,0,0,1637,1066,1067.0,19.0,lin
196,196,87,1,332,0,0,1052,1086,1087.0,3.0,log
197,197,88,1,2022,0,0,1836,221,222.0,3.0,log
198,198,88,0,0,0,0,580,348,349.0,5.0,log
199,199,89,1,86,0,0,519,348,349.0,5.0,log
200,200,90,1,1025,0,0,0,1636,,,not_found
201,201,90,0,0,0,0,191,769,,,not_found
202,202,90,0,0,0,0,519,472,473.0,5.0,log
203,203,90,0,0,0,0,793,509,510.0,4.0,log
204,204,91,1,1453,0,0,180,1193,,,not_found
205,205,92,1,51,0,0,0,1759,,,not_found
206,206,92,0,0,0,0,1694,1678,1679.0,2.0,log
207,207,93,1,1977,0,0,1618,85,86.0,5.0,log
208,208,94,1,1942,0,0,359,1810,1811.0,4.0,log
209,209,95,1,903,0,0,1889,666,667.0,5.0,log
210,210,96,1,64,0,0,112,1835,1836.0,3.0,log
211,211,96,0,0,0,0,1256,1051,,,not_found
212,212,96,0,0,0,0,1810,1941,1942.0,2.0,log
213,213,97,1,1717,0,0,284,1963,1964.0,50.0,lin
214,214,97,0,0,0,0,580,1066,,,not_found
215,215,98,1,799,0,0,1760,1678,1679.0,2.0,log
216,216,98,0,0,0,0,1996,1995,1996.0,0.0,log
217,217,98,0,0,0,0,1679,1172,1173.0,27.0,lin
218,218,98,0,0,0,0,1067,769,,,not_found
219,219,99,1,482,0,0,1173,225,226.0,3.0,log
220,220,100,1,39,0,0,473,1869,1870.0,5.0,log
221,221,101,1,1360,0,0,808,283,284.0,5.0,log
222,222,101,0,0,0,0,1068,1678,1679.0,2.0,log
223,223,102,1,716,0,0,226,1359,,,not_found
224,224,103,1,14,0,0,39,702,703.0,7.0,log
225,225,103,0,0,0,0,0,63,64.0,4.0,log
226,226,103,0,0,0,0,522,2043,,,not_found
227,227,103,0,0,0,0,1068,194,195.0,58.0,lin
228,228,103,0,0,0,0,1476,1469,1470.0,3.0,log
229,229,104,1,1599,0,0,560,1475,,,not_found
230,230,105,1,209,0,0,284,1995,,,not_found
231,231,106,1,972,0,0,815,2043,,,not_found
232,232,106,0,0,0,0,1053,792,793.0,5.0,log
233,233,106,0,0,0,0,910,1833,1834.0,5.0,log
234,234,107,1,411,0,0,1067,237,238.0,5.0,log
235,235,107,0,0,0,0,1025,579,580.0,5.0,log
236,236,107,0,0,0,0,910,1789,,,not_found
237,237,108,1,1684,0,0,1476,410,411.0,5.0,log
238,238,108,0,0,0,0,1755,1970,1971.0,2.0,log
239,239,109,1,1466,0,0,1889,2043,,,not_found
240,240,110,1,337,0,0,359,472,473.0,3.0,log
241,241,110,0,0,0,0,898,336,,,not_found
242,242,110,0,0,0,0,39,1759,1760.0,4.0,log
243,243,109,0,0,1,1694,1087,909,910.0,4.0,log
244,244,110,1,1066,0,0,1976,1086,,,not_found
245,245,111,1,1921,0,0,1921,1636,,,not_found
246,246,112,1,1251,0,0,1068,208,209.0,4.0,log
247,247,112,0,0,0,0,349,1383,,,not_found
248,248,112,0,0,0,0,14,1869,1870.0,88.0,lin
249,249,112,0,0,0,0,1977,1963,,,not_found
250,250,113,1,1782,0,0,898,1941,1942.0,50.0,lin
251,251,113,0,0,0,0,473,237,238.0,83.0,lin
252,252,114,1,115,0,0,195,50,51.0,5.0,log
253,253,115,1,1762,0,0,703,652,653.0,5.0,log
254,254,116,1,1612,0,0,1052,1137,1138.0,31.0,lin
255,255,116,0,0,0,0,463,1617,,,not_found
256,256,116,0,0,0,0,391,723,724.0,4.0,log
257,257,117,1,1738,0,0,799,1024,1025.0,4.0,log
258,258,118,1,66,0,0,1971,1888,,,not_found
259,259,119,1,2036,0,0,284,1473,1474.0,3.0,log
260,260,120,1,351,0,0,14,628,629.0,4.0,log
261,261,121,1,1552,0,0,66,665,666.0,4.0,log
262,262,120,0,0,1,337,351,184,185.0,3.0,log
263,263,120,0,0,0,0,222,390,391.0,2.0,log
264,264,120,0,0,0,0,351,769,,,not_found
265,265,120,0,0,0,0,1068,814,815.0,2.0,log
266,266,120,0,0,0,0,1025,1611,,,not_found
267,267,120,0,0,0,0,815,792,793.0,4.0,log
268,268,121,1,669,0,0,359,1716,,,not_found
269,269,122,1,1298,0,0,2036,769,770.0,12.0,lin
270,270,123,1,320,0,0,1099,902,,,not_found
271,271,124,1,68,0,0,1053,67,68.0,2.0,log
272,272,124,0,0,0,0,560,1995,,,not_found
