,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1,1.0,1.0,1.0,397.0,0.0,0.0,397.0,396.0,397.0,0.0,log
2,2.0,1.0,0.0,0.0,0.0,0.0,397.0,396.0,397.0,0.0,log
3,3.0,1.0,0.0,0.0,0.0,0.0,397.0,396.0,397.0,0.0,log
4,4.0,2.0,1.0,1749.0,0.0,0.0,397.0,1748.0,1749.0,1.0,log
5,5.0,3.0,1.0,9.0,0.0,0.0,1749.0,396.0,397.0,2.0,log
6,6.0,2.0,0.0,0.0,1.0,397.0,9.0,8.0,9.0,0.0,log
7,7.0,3.0,1.0,171.0,0.0,0.0,171.0,8.0,9.0,2.0,log
8,8.0,3.0,0.0,0.0,0.0,0.0,9.0,170.0,171.0,1.0,log
9,9.0,4.0,1.0,387.0,0.0,0.0,171.0,170.0,171.0,0.0,log
10,10.0,5.0,1.0,852.0,0.0,0.0,171.0,1748.0,1749.0,3.0,log
11,11.0,5.0,0.0,0.0,0.0,0.0,1749.0,1748.0,1749.0,0.0,log
12,12.0,6.0,1.0,919.0,0.0,0.0,1749.0,918.0,919.0,3.0,log
13,13.0,5.0,0.0,0.0,1.0,1749.0,387.0,386.0,387.0,0.0,log
14,14.0,5.0,0.0,0.0,0.0,0.0,852.0,8.0,9.0,0.0,log
15,15.0,6.0,1.0,1184.0,0.0,0.0,852.0,918.0,919.0,1.0,log
16,16.0,7.0,1.0,478.0,0.0,0.0,387.0,8.0,9.0,0.0,log
17,17.0,7.0,0.0,0.0,0.0,0.0,387.0,8.0,9.0,0.0,log
18,18.0,8.0,1.0,1.0,0.0,0.0,387.0,851.0,852.0,2.0,log
19,19.0,9.0,1.0,458.0,0.0,0.0,387.0,477.0,478.0,2.0,log
20,20.0,10.0,1.0,1207.0,0.0,0.0,458.0,851.0,852.0,2.0,log
21,21.0,11.0,1.0,345.0,0.0,0.0,478.0,851.0,,,not_found
22,22.0,12.0,1.0,629.0,0.0,0.0,171.0,170.0,171.0,0.0,log
23,23.0,13.0,1.0,1976.0,0.0,0.0,1184.0,8.0,9.0,2.0,log
24,24.0,13.0,0.0,0.0,0.0,0.0,1976.0,1206.0,1207.0,3.0,log
25,25.0,14.0,1.0,874.0,0.0,0.0,9.0,1975.0,,,not_found
26,26.0,14.0,0.0,0.0,0.0,0.0,9.0,918.0,919.0,3.0,log
27,27.0,15.0,1.0,1228.0,0.0,0.0,1.0,1975.0,1976.0,4.0,log
28,28.0,15.0,0.0,0.0,0.0,0.0,478.0,918.0,919.0,3.0,log
29,29.0,16.0,1.0,1076.0,0.0,0.0,919.0,918.0,919.0,0.0,log
30,30.0,16.0,0.0,0.0,0.0,0.0,1207.0,386.0,387.0,2.0,log
31,31.0,17.0,1.0,1115.0,0.0,0.0,1.0,1206.0,1207.0,2.0,log
32,32.0,18.0,1.0,337.0,0.0,0.0,1115.0,344.0,345.0,4.0,log
33,33.0,19.0,1.0,2028.0,0.0,0.0,9.0,1227.0,1228.0,3.0,log
34,34.0,20.0,1.0,55.0,0.0,0.0,1115.0,2027.0,,,not_found
35,35.0,21.0,1.0,1459.0,0.0,0.0,874.0,918.0,,,not_found
