,k,network_n,search_n,jumps
2629,5,6,29,2
2630,5,6,30,4
2631,5,6,31,0
2632,5,6,32,2
2633,5,6,33,4
2634,5,6,34,1
2635,5,6,35,3
2636,5,6,36,3
2637,5,6,37,2
2638,5,6,38,3
2639,5,6,39,0
2640,5,6,40,3
2641,5,6,41,3
2642,5,6,42,3
2643,5,6,43,2
2644,5,6,44,0
2645,5,6,45,2
2646,5,6,46,3
2647,5,6,47,3
2648,5,6,48,3
2649,5,6,49,0
2650,5,6,50,4
2651,5,6,51,1
2652,5,6,52,3
2653,5,6,53,2
2654,5,6,54,2
2655,5,6,55,3
2656,5,6,56,2
2657,5,6,57,1
2658,5,6,58,3
2659,5,6,59,3
2660,5,6,60,1
2661,5,6,61,2
2662,5,6,62,3
2663,5,6,63,2
2664,5,6,64,1
2665,5,6,65,0
2666,5,6,66,1
2667,5,6,67,0
2668,5,6,68,3
2669,5,6,69,2
2670,5,6,70,3
2671,5,6,71,1
2672,5,6,72,3
2673,5,6,73,2
2674,5,6,74,2
2675,5,6,75,2
2676,5,6,76,1
2677,5,6,77,3
2678,5,6,78,0
2679,5,6,79,3
2680,5,6,80,0
2681,5,6,81,3
2682,5,6,82,3
2683,5,6,83,2
2684,5,6,84,4
2685,5,6,85,3
2686,5,6,86,4
2687,5,6,87,0
2688,5,6,88,3
2689,5,6,89,3
2690,5,6,90,2
2691,5,6,91,3
2692,5,6,92,4
2693,5,6,93,2
2694,5,6,94,2
2695,5,6,95,3
2696,5,6,96,0
2697,5,6,97,3
2698,5,6,98,3
2699,5,6,99,3
2700,5,7,0,1
2701,5,7,1,2
2702,5,7,2,2
2703,5,7,3,0
2704,5,7,4,3
2705,5,7,5,0
2706,5,7,6,3
2707,5,7,7,2
2708,5,7,8,0
2709,5,7,9,2
2710,5,7,10,4
2711,5,7,11,3
2712,5,7,12,3
2713,5,7,13,4
2714,5,7,14,3
2715,5,7,15,3
2716,5,7,16,3
2717,5,7,17,0
2718,5,7,18,3
2719,5,7,19,2
2720,5,7,20,2
2721,5,7,21,2
2722,5,7,22,2
2723,5,7,23,1
2724,5,7,24,3
2725,5,7,25,3
2726,5,7,26,2
2727,5,7,27,4
2728,5,7,28,3
2729,5,7,29,3
2730,5,7,30,2
2731,5,7,31,1
2732,5,7,32,2
2733,5,7,33,2
2734,5,7,34,3
2735,5,7,35,3
2736,5,7,36,2
2737,5,7,37,2
2738,5,7,38,2
2739,5,7,39,2
2740,5,7,40,3
2741,5,7,41,3
2742,5,7,42,2
2743,5,7,43,4
2744,5,7,44,2
2745,5,7,45,2
2746,5,7,46,2
2747,5,7,47,1
2748,5,7,48,4
2749,5,7,49,0
2750,5,7,50,3
2751,5,7,51,3
2752,5,7,52,0
2753,5,7,53,3
2754,5,7,54,1
2755,5,7,55,4
2756,5,7,56,4
2757,5,7,57,3
2758,5,7,58,3
2759,5,7,59,2
2760,5,7,60,3
2761,5,7,61,1
2762,5,7,62,2
2763,5,7,63,2
2764,5,7,64,2
2765,5,7,65,2
2766,5,7,66,2
2767,5,7,67,0
2768,5,7,68,2
2769,5,7,69,3
2770,5,7,70,4
2771,5,7,71,2
2772,5,7,72,3
2773,5,7,73,3
2774,5,7,74,3
2775,5,7,75,3
2776,5,7,76,2
2777,5,7,77,3
2778,5,7,78,3
2779,5,7,79,2
2780,5,7,80,3
2781,5,7,81,2
2782,5,7,82,3
2783,5,7,83,3
2784,5,7,84,3
2785,5,7,85,3
2786,5,7,86,3
2787,5,7,87,2
2788,5,7,88,3
2789,5,7,89,4
2790,5,7,90,4
2791,5,7,91,2
2792,5,7,92,4
2793,5,7,93,1
2794,5,7,94,4
2795,5,7,95,1
2796,5,7,96,0
2797,5,7,97,3
2798,5,7,98,2
2799,5,7,99,0
2800,5,8,0,2
2801,5,8,1,2
2802,5,8,2,2
2803,5,8,3,2
2804,5,8,4,3
2805,5,8,5,3
2806,5,8,6,3
2807,5,8,7,0
2808,5,8,8,3
2809,5,8,9,0
2810,5,8,10,3
2811,5,8,11,3
2812,5,8,12,3
2813,5,8,13,2
2814,5,8,14,2
2815,5,8,15,2
2816,5,8,16,1
2817,5,8,17,2
2818,5,8,18,3
2819,5,8,19,1
2820,5,8,20,1
2821,5,8,21,0
2822,5,8,22,1
2823,5,8,23,1
2824,5,8,24,2
2825,5,8,25,1
2826,5,8,26,2
2827,5,8,27,4
2828,5,8,28,3
2829,5,8,29,2
2830,5,8,30,2
2831,5,8,31,3
2832,5,8,32,3
2833,5,8,33,1
2834,5,8,34,4
2835,5,8,35,3
2836,5,8,36,0
2837,5,8,37,2
2838,5,8,38,4
2839,5,8,39,3
2840,5,8,40,4
2841,5,8,41,1
2842,5,8,42,1
2843,5,8,43,1
2844,5,8,44,1
2845,5,8,45,0
2846,5,8,46,2
2847,5,8,47,1
2848,5,8,48,2
2849,5,8,49,4
2850,5,8,50,2
2851,5,8,51,2
2852,5,8,52,3
2853,5,8,53,2
2854,5,8,54,3
2855,5,8,55,2
2856,5,8,56,0
2857,5,8,57,2
2858,5,8,58,2
2859,5,8,59,2
2860,5,8,60,4
2861,5,8,61,3
2862,5,8,62,2
2863,5,8,63,0
2864,5,8,64,3
2865,5,8,65,3
2866,5,8,66,3
2867,5,8,67,2
2868,5,8,68,1
2869,5,8,69,3
2870,5,8,70,2
2871,5,8,71,3
2872,5,8,72,2
2873,5,8,73,3
2874,5,8,74,3
2875,5,8,75,3
2876,5,8,76,2
2877,5,8,77,4
2878,5,8,78,4
2879,5,8,79,0
2880,5,8,80,3
2881,5,8,81,2
2882,5,8,82,3
2883,5,8,83,2
2884,5,8,84,3
2885,5,8,85,3
2886,5,8,86,3
2887,5,8,87,3
2888,5,8,88,3
2889,5,8,89,4
2890,5,8,90,3
2891,5,8,91,4
2892,5,8,92,1
2893,5,8,93,3
2894,5,8,94,2
2895,5,8,95,2
2896,5,8,96,2
2897,5,8,97,4
2898,5,8,98,2
2899,5,8,99,2
2900,5,9,0,2
2901,5,9,1,2
2902,5,9,2,4
2903,5,9,3,3
2904,5,9,4,0
2905,5,9,5,3
2906,5,9,6,3
2907,5,9,7,3
2908,5,9,8,3
2909,5,9,9,4
2910,5,9,10,2
2911,5,9,11,2
2912,5,9,12,2
2913,5,9,13,4
2914,5,9,14,2
2915,5,9,15,4
2916,5,9,16,4
2917,5,9,17,3
2918,5,9,18,3
2919,5,9,19,3
2920,5,9,20,2
2921,5,9,21,1
2922,5,9,22,4
2923,5,9,23,3
2924,5,9,24,2
2925,5,9,25,3
2926,5,9,26,4
2927,5,9,27,2
2928,5,9,28,2
2929,5,9,29,0
2930,5,9,30,2
2931,5,9,31,3
2932,5,9,32,0
2933,5,9,33,1
2934,5,9,34,2
2935,5,9,35,3
2936,5,9,36,2
2937,5,9,37,3
2938,5,9,38,2
2939,5,9,39,2
2940,5,9,40,0
2941,5,9,41,3
2942,5,9,42,2
2943,5,9,43,3
2944,5,9,44,3
2945,5,9,45,3
2946,5,9,46,3
2947,5,9,47,1
2948,5,9,48,2
2949,5,9,49,2
2950,5,9,50,3
2951,5,9,51,1
2952,5,9,52,4
2953,5,9,53,3
2954,5,9,54,3
2955,5,9,55,3
2956,5,9,56,3
2957,5,9,57,3
2958,5,9,58,0
2959,5,9,59,3
2960,5,9,60,4
2961,5,9,61,3
2962,5,9,62,3
2963,5,9,63,2
2964,5,9,64,2
2965,5,9,65,3
2966,5,9,66,3
2967,5,9,67,4
2968,5,9,68,3
2969,5,9,69,0
2970,5,9,70,2
2971,5,9,71,0
2972,5,9,72,2
2973,5,9,73,3
2974,5,9,74,2
2975,5,9,75,2
2976,5,9,76,3
2977,5,9,77,2
2978,5,9,78,3
2979,5,9,79,3
2980,5,9,80,0
2981,5,9,81,4
2982,5,9,82,3
2983,5,9,83,4
2984,5,9,84,3
2985,5,9,85,3
2986,5,9,86,1
2987,5,9,87,3
2988,5,9,88,3
2989,5,9,89,4
2990,5,9,90,1
2991,5,9,91,3
2992,5,9,92,2
2993,5,9,93,2
2994,5,9,94,3
2995,5,9,95,0
2996,5,9,96,4
2997,5,9,97,0
2998,5,9,98,3
2999,5,9,99,0
3000,6,0,0,2
3001,6,0,1,3
3002,6,0,2,4
3003,6,0,3,5
3004,6,0,4,2
3005,6,0,5,3
3006,6,0,6,4
3007,6,0,7,4
3008,6,0,8,4
3009,6,0,9,1
3010,6,0,10,4
3011,6,0,11,3
3012,6,0,12,3
3013,6,0,13,6
3014,6,0,14,4
3015,6,0,15,4
3016,6,0,16,2
3017,6,0,17,3
3018,6,0,18,2
3019,6,0,19,3
3020,6,0,20,3
3021,6,0,21,2
3022,6,0,22,5
3023,6,0,23,3
3024,6,0,24,5
3025,6,0,25,3
3026,6,0,26,3
3027,6,0,27,3
3028,6,0,28,5
3029,6,0,29,4
3030,6,0,30,4
3031,6,0,31,0
3032,6,0,32,3
3033,6,0,33,4
3034,6,0,34,2
3035,6,0,35,3
3036,6,0,36,4
3037,6,0,37,2
3038,6,0,38,1
3039,6,0,39,1
3040,6,0,40,3
3041,6,0,41,4
3042,6,0,42,3
3043,6,0,43,4
3044,6,0,44,2
3045,6,0,45,3
3046,6,0,46,4
3047,6,0,47,3
3048,6,0,48,1
3049,6,0,49,3
3050,6,0,50,2
3051,6,0,51,0
3052,6,0,52,2
3053,6,0,53,5
3054,6,0,54,4
3055,6,0,55,2
3056,6,0,56,3
3057,6,0,57,3
3058,6,0,58,4
3059,6,0,59,0
3060,6,0,60,5
3061,6,0,61,0
3062,6,0,62,5
3063,6,0,63,3
3064,6,0,64,4
3065,6,0,65,0
3066,6,0,66,3
3067,6,0,67,4
3068,6,0,68,3
3069,6,0,69,0
3070,6,0,70,0
3071,6,0,71,5
3072,6,0,72,5
3073,6,0,73,3
3074,6,0,74,4
3075,6,0,75,0
3076,6,0,76,2
3077,6,0,77,3
3078,6,0,78,4
3079,6,0,79,4
3080,6,0,80,2
3081,6,0,81,4
3082,6,0,82,2
3083,6,0,83,0
3084,6,0,84,4
3085,6,0,85,5
3086,6,0,86,5
3087,6,0,87,4
3088,6,0,88,4
3089,6,0,89,4
3090,6,0,90,3
3091,6,0,91,3
3092,6,0,92,5
3093,6,0,93,4
3094,6,0,94,5
3095,6,0,95,4
3096,6,0,96,3
3097,6,0,97,2
3098,6,0,98,4
3099,6,0,99,3
3100,6,1,0,3
3101,6,1,1,3
3102,6,1,2,1
3103,6,1,3,1
3104,6,1,4,3
3105,6,1,5,3
3106,6,1,6,2
3107,6,1,7,1
3108,6,1,8,4
3109,6,1,9,2
3110,6,1,10,4
3111,6,1,11,4
3112,6,1,12,3
3113,6,1,13,3
3114,6,1,14,4
3115,6,1,15,1
3116,6,1,16,4
3117,6,1,17,2
3118,6,1,18,2
3119,6,1,19,3
3120,6,1,20,3
3121,6,1,21,2
3122,6,1,22,5
3123,6,1,23,2
3124,6,1,24,4
3125,6,1,25,4
3126,6,1,26,3
3127,6,1,27,4
3128,6,1,28,2
3129,6,1,29,4
3130,6,1,30,5
3131,6,1,31,2
3132,6,1,32,4
3133,6,1,33,3
3134,6,1,34,5
3135,6,1,35,4
3136,6,1,36,2
3137,6,1,37,2
3138,6,1,38,3
3139,6,1,39,4
3140,6,1,40,3
3141,6,1,41,4
3142,6,1,42,2
3143,6,1,43,1
3144,6,1,44,4
3145,6,1,45,4
3146,6,1,46,2
3147,6,1,47,4
3148,6,1,48,5
3149,6,1,49,3
3150,6,1,50,4
3151,6,1,51,3
3152,6,1,52,3
3153,6,1,53,3
3154,6,1,54,3
3155,6,1,55,3
3156,6,1,56,5
3157,6,1,57,4
3158,6,1,58,3
3159,6,1,59,5
3160,6,1,60,3
3161,6,1,61,3
3162,6,1,62,5
3163,6,1,63,0
3164,6,1,64,4
3165,6,1,65,4
3166,6,1,66,3
3167,6,1,67,0
3168,6,1,68,1
3169,6,1,69,0
3170,6,1,70,4
3171,6,1,71,3
3172,6,1,72,3
3173,6,1,73,3
3174,6,1,74,3
3175,6,1,75,4
3176,6,1,76,4
3177,6,1,77,4
3178,6,1,78,3
3179,6,1,79,4
3180,6,1,80,1
3181,6,1,81,3
3182,6,1,82,0
3183,6,1,83,4
3184,6,1,84,3
3185,6,1,85,4
3186,6,1,86,5
3187,6,1,87,3
3188,6,1,88,0
3189,6,1,89,5
3190,6,1,90,4
3191,6,1,91,2
3192,6,1,92,2
3193,6,1,93,0
3194,6,1,94,5
3195,6,1,95,3
3196,6,1,96,1
3197,6,1,97,3
3198,6,1,98,4
3199,6,1,99,4
3200,6,2,0,2
3201,6,2,1,3
3202,6,2,2,3
3203,6,2,3,3
3204,6,2,4,0
3205,6,2,5,3
3206,6,2,6,4
3207,6,2,7,3
3208,6,2,8,4
3209,6,2,9,4
3210,6,2,10,3
3211,6,2,11,0
3212,6,2,12,3
3213,6,2,13,4
3214,6,2,14,2
3215,6,2,15,4
3216,6,2,16,4
3217,6,2,17,1
3218,6,2,18,4
3219,6,2,19,2
3220,6,2,20,3
3221,6,2,21,3
3222,6,2,22,0
3223,6,2,23,3
3224,6,2,24,4
3225,6,2,25,4
3226,6,2,26,4
3227,6,2,27,5
3228,6,2,28,3
3229,6,2,29,4
3230,6,2,30,2
3231,6,2,31,2
3232,6,2,32,3
3233,6,2,33,4
3234,6,2,34,4
3235,6,2,35,2
3236,6,2,36,4
3237,6,2,37,4
3238,6,2,38,2
3239,6,2,39,3
3240,6,2,40,3
3241,6,2,41,4
3242,6,2,42,2
3243,6,2,43,2
3244,6,2,44,0
3245,6,2,45,4
3246,6,2,46,3
3247,6,2,47,3
3248,6,2,48,4
3249,6,2,49,3
3250,6,2,50,3
3251,6,2,51,3
3252,6,2,52,4
3253,6,2,53,3
3254,6,2,54,0
3255,6,2,55,3
3256,6,2,56,3
3257,6,2,57,0
3258,6,2,58,5
3259,6,2,59,2
3260,6,2,60,0
3261,6,2,61,4
3262,6,2,62,3
3263,6,2,63,5
3264,6,2,64,3
3265,6,2,65,4
3266,6,2,66,2
3267,6,2,67,4
3268,6,2,68,0
3269,6,2,69,4
3270,6,2,70,3
3271,6,2,71,3
3272,6,2,72,3
3273,6,2,73,2
3274,6,2,74,5
3275,6,2,75,1
3276,6,2,76,4
3277,6,2,77,3
3278,6,2,78,4
3279,6,2,79,3
3280,6,2,80,3
3281,6,2,81,4
3282,6,2,82,3
3283,6,2,83,2
3284,6,2,84,4
3285,6,2,85,4
3286,6,2,86,3
3287,6,2,87,2
3288,6,2,88,4
3289,6,2,89,2
3290,6,2,90,4
3291,6,2,91,3
3292,6,2,92,2
3293,6,2,93,4
3294,6,2,94,2
3295,6,2,95,2
3296,6,2,96,3
3297,6,2,97,2
3298,6,2,98,2
3299,6,2,99,3
3300,6,3,0,2
3301,6,3,1,3
3302,6,3,2,5
3303,6,3,3,3
3304,6,3,4,3
3305,6,3,5,4
3306,6,3,6,1
3307,6,3,7,3
3308,6,3,8,4
3309,6,3,9,4
3310,6,3,10,3
3311,6,3,11,3
3312,6,3,12,4
3313,6,3,13,4
3314,6,3,14,3
3315,6,3,15,4
3316,6,3,16,3
3317,6,3,17,4
3318,6,3,18,2
3319,6,3,19,3
3320,6,3,20,3
3321,6,3,21,4
3322,6,3,22,4
3323,6,3,23,3
3324,6,3,24,2
3325,6,3,25,4
3326,6,3,26,4
3327,6,3,27,4
3328,6,3,28,3
3329,6,3,29,0
3330,6,3,30,0
3331,6,3,31,4
3332,6,3,32,3
3333,6,3,33,4
3334,6,3,34,2
3335,6,3,35,2
3336,6,3,36,4
3337,6,3,37,1
3338,6,3,38,5
3339,6,3,39,4
3340,6,3,40,4
3341,6,3,41,5
3342,6,3,42,5
3343,6,3,43,2
3344,6,3,44,4
3345,6,3,45,5
3346,6,3,46,3
3347,6,3,47,2
3348,6,3,48,3
3349,6,3,49,3
3350,6,3,50,2
3351,6,3,51,1
3352,6,3,52,3
3353,6,3,53,0
3354,6,3,54,2
3355,6,3,55,3
3356,6,3,56,3
3357,6,3,57,3
3358,6,3,58,2
3359,6,3,59,4
3360,6,3,60,6
3361,6,3,61,3
3362,6,3,62,3
3363,6,3,63,3
3364,6,3,64,4
3365,6,3,65,4
3366,6,3,66,4
3367,6,3,67,2
3368,6,3,68,2
3369,6,3,69,2
3370,6,3,70,3
3371,6,3,71,4
3372,6,3,72,2
3373,6,3,73,2
3374,6,3,74,4
3375,6,3,75,3
3376,6,3,76,3
3377,6,3,77,4
3378,6,3,78,2
3379,6,3,79,3
3380,6,3,80,3
3381,6,3,81,3
3382,6,3,82,3
3383,6,3,83,3
3384,6,3,84,3
3385,6,3,85,4
3386,6,3,86,2
3387,6,3,87,3
3388,6,3,88,4
3389,6,3,89,4
3390,6,3,90,3
3391,6,3,91,3
3392,6,3,92,3
3393,6,3,93,3
3394,6,3,94,3
3395,6,3,95,4
3396,6,3,96,4
3397,6,3,97,2
3398,6,3,98,4
3399,6,3,99,0
3400,6,4,0,5
3401,6,4,1,3
3402,6,4,2,3
3403,6,4,3,1
3404,6,4,4,2
3405,6,4,5,3
3406,6,4,6,5
3407,6,4,7,4
3408,6,4,8,4
3409,6,4,9,3
3410,6,4,10,3
3411,6,4,11,4
3412,6,4,12,2
3413,6,4,13,3
3414,6,4,14,4
3415,6,4,15,3
3416,6,4,16,0
3417,6,4,17,3
3418,6,4,18,2
3419,6,4,19,2
3420,6,4,20,4
3421,6,4,21,0
3422,6,4,22,3
3423,6,4,23,3
3424,6,4,24,1
3425,6,4,25,2
3426,6,4,26,3
3427,6,4,27,4
3428,6,4,28,3
3429,6,4,29,4
3430,6,4,30,3
3431,6,4,31,3
3432,6,4,32,2
3433,6,4,33,4
3434,6,4,34,3
3435,6,4,35,2
3436,6,4,36,0
3437,6,4,37,2
3438,6,4,38,2
3439,6,4,39,3
3440,6,4,40,4
3441,6,4,41,5
3442,6,4,42,4
3443,6,4,43,3
3444,6,4,44,4
3445,6,4,45,4
3446,6,4,46,4
3447,6,4,47,5
3448,6,4,48,3
3449,6,4,49,5
3450,6,4,50,4
3451,6,4,51,3
3452,6,4,52,3
3453,6,4,53,2
3454,6,4,54,4
3455,6,4,55,2
3456,6,4,56,4
3457,6,4,57,3
3458,6,4,58,0
3459,6,4,59,3
3460,6,4,60,4
3461,6,4,61,2
3462,6,4,62,1
3463,6,4,63,3
3464,6,4,64,0
3465,6,4,65,4
3466,6,4,66,3
3467,6,4,67,1
3468,6,4,68,4
3469,6,4,69,2
3470,6,4,70,3
3471,6,4,71,3
3472,6,4,72,4
3473,6,4,73,4
3474,6,4,74,3
3475,6,4,75,5
3476,6,4,76,3
3477,6,4,77,4
3478,6,4,78,3
3479,6,4,79,6
3480,6,4,80,3
3481,6,4,81,3
3482,6,4,82,3
3483,6,4,83,4
3484,6,4,84,5
3485,6,4,85,3
3486,6,4,86,2
3487,6,4,87,3
3488,6,4,88,2
3489,6,4,89,5
3490,6,4,90,1
3491,6,4,91,3
3492,6,4,92,0
3493,6,4,93,4
3494,6,4,94,4
3495,6,4,95,2
3496,6,4,96,4
3497,6,4,97,3
3498,6,4,98,3
3499,6,4,99,4
3500,6,5,0,3
3501,6,5,1,5
3502,6,5,2,5
3503,6,5,3,2
3504,6,5,4,4
3505,6,5,5,2
3506,6,5,6,1
3507,6,5,7,4
3508,6,5,8,2
3509,6,5,9,3
3510,6,5,10,1
3511,6,5,11,4
3512,6,5,12,2
3513,6,5,13,5
3514,6,5,14,3
3515,6,5,15,4
3516,6,5,16,3
3517,6,5,17,5
3518,6,5,18,3
3519,6,5,19,1
3520,6,5,20,4
3521,6,5,21,3
3522,6,5,22,3
3523,6,5,23,4
3524,6,5,24,2
3525,6,5,25,3
3526,6,5,26,5
3527,6,5,27,3
3528,6,5,28,2
3529,6,5,29,3
3530,6,5,30,2
3531,6,5,31,2
3532,6,5,32,4
3533,6,5,33,3
3534,6,5,34,0
3535,6,5,35,3
3536,6,5,36,3
3537,6,5,37,3
3538,6,5,38,5
3539,6,5,39,5
3540,6,5,40,4
3541,6,5,41,3
3542,6,5,42,2
3543,6,5,43,2
3544,6,5,44,4
3545,6,5,45,1
3546,6,5,46,4
3547,6,5,47,2
3548,6,5,48,3
3549,6,5,49,4
3550,6,5,50,3
3551,6,5,51,2
3552,6,5,52,4
3553,6,5,53,3
3554,6,5,54,3
3555,6,5,55,2
3556,6,5,56,3
3557,6,5,57,5
3558,6,5,58,3
3559,6,5,59,5
3560,6,5,60,4
3561,6,5,61,2
3562,6,5,62,4
3563,6,5,63,4
3564,6,5,64,3
3565,6,5,65,2
3566,6,5,66,3
3567,6,5,67,4
3568,6,5,68,2
3569,6,5,69,3
3570,6,5,70,4
3571,6,5,71,4
3572,6,5,72,1
3573,6,5,73,3
3574,6,5,74,3
3575,6,5,75,4
3576,6,5,76,0
3577,6,5,77,2
3578,6,5,78,5
3579,6,5,79,3
3580,6,5,80,0
3581,6,5,81,4
3582,6,5,82,4
3583,6,5,83,4
3584,6,5,84,3
3585,6,5,85,5
3586,6,5,86,4
3587,6,5,87,2
3588,6,5,88,3
3589,6,5,89,3
3590,6,5,90,2
3591,6,5,91,3
3592,6,5,92,4
3593,6,5,93,2
3594,6,5,94,0
3595,6,5,95,5
3596,6,5,96,4
3597,6,5,97,3
3598,6,5,98,2
3599,6,5,99,3
3600,6,6,0,3
3601,6,6,1,3
3602,6,6,2,5
3603,6,6,3,3
3604,6,6,4,2
3605,6,6,5,2
3606,6,6,6,5
3607,6,6,7,3
3608,6,6,8,2
3609,6,6,9,4
3610,6,6,10,2
3611,6,6,11,3
3612,6,6,12,1
3613,6,6,13,5
3614,6,6,14,4
3615,6,6,15,2
3616,6,6,16,3
3617,6,6,17,4
3618,6,6,18,3
3619,6,6,19,3
3620,6,6,20,2
3621,6,6,21,3
3622,6,6,22,3
3623,6,6,23,2
3624,6,6,24,3
3625,6,6,25,2
3626,6,6,26,2
3627,6,6,27,5
3628,6,6,28,2
3629,6,6,29,2
3630,6,6,30,5
3631,6,6,31,3
3632,6,6,32,2
3633,6,6,33,3
3634,6,6,34,2
3635,6,6,35,4
3636,6,6,36,3
3637,6,6,37,6
3638,6,6,38,2
3639,6,6,39,2
3640,6,6,40,4
3641,6,6,41,4
3642,6,6,42,4
3643,6,6,43,4
3644,6,6,44,3
3645,6,6,45,3
3646,6,6,46,2
3647,6,6,47,3
3648,6,6,48,1
3649,6,6,49,3
3650,6,6,50,4
3651,6,6,51,3
3652,6,6,52,0
3653,6,6,53,3
3654,6,6,54,0
3655,6,6,55,4
3656,6,6,56,3
3657,6,6,57,4
3658,6,6,58,3
3659,6,6,59,1
3660,6,6,60,3
3661,6,6,61,3
3662,6,6,62,3
3663,6,6,63,1
3664,6,6,64,0
3665,6,6,65,6
3666,6,6,66,3
3667,6,6,67,2
3668,6,6,68,4
3669,6,6,69,3
3670,6,6,70,3
3671,6,6,71,3
3672,6,6,72,3
3673,6,6,73,2
3674,6,6,74,1
3675,6,6,75,2
3676,6,6,76,0
3677,6,6,77,4
3678,6,6,78,4
3679,6,6,79,3
3680,6,6,80,4
3681,6,6,81,2
3682,6,6,82,3
3683,6,6,83,2
3684,6,6,84,4
3685,6,6,85,3
3686,6,6,86,2
3687,6,6,87,3
3688,6,6,88,3
3689,6,6,89,2
3690,6,6,90,2
3691,6,6,91,3
3692,6,6,92,2
3693,6,6,93,2
3694,6,6,94,3
3695,6,6,95,4
3696,6,6,96,3
3697,6,6,97,4
3698,6,6,98,2
3699,6,6,99,4
3700,6,7,0,4
3701,6,7,1,0
3702,6,7,2,4
3703,6,7,3,4
3704,6,7,4,2
3705,6,7,5,5
3706,6,7,6,3
3707,6,7,7,5
3708,6,7,8,5
3709,6,7,9,4
3710,6,7,10,2
3711,6,7,11,3
3712,6,7,12,4
3713,6,7,13,4
3714,6,7,14,2
3715,6,7,15,2
3716,6,7,16,3
3717,6,7,17,5
3718,6,7,18,3
3719,6,7,19,5
3720,6,7,20,2
3721,6,7,21,0
3722,6,7,22,5
3723,6,7,23,3
3724,6,7,24,6
3725,6,7,25,2
3726,6,7,26,3
3727,6,7,27,4
3728,6,7,28,4
3729,6,7,29,0
3730,6,7,30,5
3731,6,7,31,5
3732,6,7,32,4
3733,6,7,33,4
3734,6,7,34,3
3735,6,7,35,5
3736,6,7,36,3
3737,6,7,37,2
3738,6,7,38,3
3739,6,7,39,3
3740,6,7,40,5
3741,6,7,41,2
3742,6,7,42,2
3743,6,7,43,4
3744,6,7,44,3
3745,6,7,45,4
3746,6,7,46,2
3747,6,7,47,2
3748,6,7,48,2
3749,6,7,49,3
3750,6,7,50,0
3751,6,7,51,4
3752,6,7,52,4
3753,6,7,53,3
3754,6,7,54,4
3755,6,7,55,2
3756,6,7,56,2
3757,6,7,57,2
3758,6,7,58,2
3759,6,7,59,3
3760,6,7,60,4
3761,6,7,61,1
3762,6,7,62,3
3763,6,7,63,3
3764,6,7,64,2
3765,6,7,65,3
3766,6,7,66,3
3767,6,7,67,4
3768,6,7,68,3
3769,6,7,69,3
3770,6,7,70,4
3771,6,7,71,3
3772,6,7,72,4
3773,6,7,73,4
3774,6,7,74,3
3775,6,7,75,1
3776,6,7,76,3
3777,6,7,77,3
3778,6,7,78,4
3779,6,7,79,1
3780,6,7,80,4
3781,6,7,81,3
3782,6,7,82,2
3783,6,7,83,3
3784,6,7,84,3
3785,6,7,85,3
3786,6,7,86,3
3787,6,7,87,2
3788,6,7,88,3
3789,6,7,89,4
3790,6,7,90,2
3791,6,7,91,2
3792,6,7,92,3
3793,6,7,93,4
3794,6,7,94,5
3795,6,7,95,1
3796,6,7,96,3
3797,6,7,97,4
3798,6,7,98,4
3799,6,7,99,5
3800,6,8,0,4
3801,6,8,1,4
3802,6,8,2,3
3803,6,8,3,2
3804,6,8,4,2
3805,6,8,5,2
3806,6,8,6,4
3807,6,8,7,3
3808,6,8,8,4
3809,6,8,9,3
3810,6,8,10,4
3811,6,8,11,1
3812,6,8,12,3
3813,6,8,13,2
3814,6,8,14,1
3815,6,8,15,2
3816,6,8,16,1
3817,6,8,17,4
3818,6,8,18,4
3819,6,8,19,4
3820,6,8,20,3
3821,6,8,21,2
3822,6,8,22,6
3823,6,8,23,4
3824,6,8,24,4
3825,6,8,25,3
3826,6,8,26,1
3827,6,8,27,3
3828,6,8,28,4
3829,6,8,29,2
3830,6,8,30,2
3831,6,8,31,3
3832,6,8,32,0
3833,6,8,33,4
3834,6,8,34,2
3835,6,8,35,3
3836,6,8,36,4
3837,6,8,37,4
3838,6,8,38,2
3839,6,8,39,3
3840,6,8,40,3
3841,6,8,41,4
3842,6,8,42,2
3843,6,8,43,3
3844,6,8,44,3
3845,6,8,45,2
3846,6,8,46,4
3847,6,8,47,4
3848,6,8,48,5
3849,6,8,49,3
3850,6,8,50,4
3851,6,8,51,5
3852,6,8,52,3
3853,6,8,53,2
3854,6,8,54,3
3855,6,8,55,5
3856,6,8,56,3
3857,6,8,57,4
3858,6,8,58,3
3859,6,8,59,3
3860,6,8,60,4
3861,6,8,61,4
3862,6,8,62,4
3863,6,8,63,5
3864,6,8,64,2
3865,6,8,65,0
3866,6,8,66,1
3867,6,8,67,3
3868,6,8,68,3
3869,6,8,69,1
3870,6,8,70,4
3871,6,8,71,4
3872,6,8,72,1
3873,6,8,73,3
3874,6,8,74,2
3875,6,8,75,4
3876,6,8,76,4
3877,6,8,77,4
3878,6,8,78,2
3879,6,8,79,3
3880,6,8,80,4
3881,6,8,81,3
3882,6,8,82,3
3883,6,8,83,5
3884,6,8,84,3
3885,6,8,85,2
3886,6,8,86,2
3887,6,8,87,6
3888,6,8,88,4
3889,6,8,89,5
3890,6,8,90,2
3891,6,8,91,2
3892,6,8,92,4
3893,6,8,93,3
3894,6,8,94,2
3895,6,8,95,2
3896,6,8,96,2
3897,6,8,97,3
3898,6,8,98,5
3899,6,8,99,3
