,epoch,n_nodes,node_join,node_join_id,node_fail,node_fail_id,search_init,resource_to_find,search_solver,jumps,how
0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
2,2.0,1.0,1.0,19.0,0.0,0.0,19.0,18.0,19.0,0.0,log
3,3.0,2.0,1.0,292.0,0.0,0.0,292.0,18.0,19.0,1.0,log
4,4.0,3.0,1.0,355.0,0.0,0.0,355.0,354.0,355.0,0.0,log
5,5.0,4.0,1.0,17.0,0.0,0.0,292.0,291.0,292.0,0.0,log
6,6.0,5.0,1.0,488.0,0.0,0.0,488.0,487.0,488.0,0.0,log
7,7.0,5.0,0.0,0.0,0.0,0.0,19.0,291.0,292.0,1.0,log
8,8.0,6.0,1.0,300.0,0.0,0.0,355.0,487.0,488.0,1.0,log
9,9.0,7.0,1.0,315.0,0.0,0.0,315.0,18.0,19.0,3.0,log
10,10.0,8.0,1.0,186.0,0.0,0.0,19.0,18.0,19.0,0.0,log
11,11.0,8.0,0.0,0.0,0.0,0.0,17.0,487.0,488.0,4.0,log
12,12.0,8.0,0.0,0.0,0.0,0.0,292.0,291.0,292.0,0.0,log
13,13.0,8.0,0.0,0.0,0.0,0.0,315.0,314.0,315.0,0.0,log
14,14.0,8.0,0.0,0.0,0.0,0.0,17.0,291.0,292.0,3.0,log
15,15.0,8.0,0.0,0.0,0.0,0.0,186.0,18.0,19.0,3.0,log
16,16.0,9.0,1.0,397.0,0.0,0.0,315.0,291.0,,,not_found
17,17.0,10.0,1.0,27.0,0.0,0.0,488.0,185.0,186.0,4.0,log
18,18.0,11.0,1.0,466.0,0.0,0.0,488.0,299.0,300.0,2.0,log
19,19.0,12.0,1.0,409.0,0.0,0.0,27.0,354.0,355.0,3.0,log
20,20.0,13.0,1.0,287.0,0.0,0.0,300.0,299.0,300.0,0.0,log
21,21.0,13.0,0.0,0.0,0.0,0.0,19.0,396.0,397.0,3.0,log
22,22.0,14.0,1.0,100.0,0.0,0.0,315.0,16.0,17.0,3.0,log
23,23.0,14.0,0.0,0.0,0.0,0.0,100.0,396.0,397.0,4.0,log
24,24.0,15.0,1.0,426.0,0.0,0.0,287.0,354.0,355.0,3.0,log
25,25.0,16.0,1.0,432.0,0.0,0.0,426.0,354.0,355.0,6.0,log
26,26.0,17.0,1.0,92.0,0.0,0.0,287.0,487.0,488.0,4.0,log
27,27.0,17.0,0.0,0.0,0.0,0.0,92.0,396.0,397.0,5.0,log
28,28.0,18.0,1.0,146.0,0.0,0.0,432.0,91.0,92.0,5.0,log
29,29.0,18.0,0.0,0.0,0.0,0.0,27.0,99.0,100.0,2.0,log
30,30.0,19.0,1.0,393.0,0.0,0.0,17.0,314.0,315.0,3.0,log
31,31.0,20.0,1.0,61.0,0.0,0.0,146.0,396.0,397.0,5.0,log
32,32.0,21.0,1.0,233.0,0.0,0.0,426.0,291.0,292.0,3.0,log
33,33.0,22.0,1.0,141.0,0.0,0.0,141.0,140.0,141.0,0.0,log
34,34.0,23.0,1.0,149.0,0.0,0.0,355.0,232.0,233.0,3.0,log
35,35.0,23.0,0.0,0.0,0.0,0.0,292.0,60.0,61.0,4.0,log
36,36.0,23.0,0.0,0.0,0.0,0.0,287.0,140.0,141.0,2.0,log
37,37.0,23.0,0.0,0.0,0.0,0.0,27.0,425.0,426.0,6.0,log
38,38.0,23.0,0.0,0.0,0.0,0.0,146.0,487.0,488.0,3.0,log
39,39.0,23.0,0.0,0.0,0.0,0.0,233.0,99.0,100.0,3.0,log
40,40.0,23.0,0.0,0.0,0.0,0.0,488.0,286.0,287.0,3.0,log
